plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,distance_km_30d,engine_hours_30d,fault_events_30d,gps_operational_ratio,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - TLANEPANTLA,1711MDF017,2023-11-21,0.2470838727272727,0.5237472681818182,285.51,0.874,0,,11000.0,5761.21995,2200.0,3038.7800500000003,5238.78005,0.713,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-15,2023-11-21,41,501.082,0.0,7.592151515151515,0.0,110.51,0.0,9,501.082,0.0,41,501.082,0.0,41,501.082,0.0,41,167.02733333333333,0.0,371.372,0.0,base,,799.9082024751083,205.49579428873562,1,0.9106466777890267,0,0,0,0
EDOMEX - TLANEPANTLA,1711MDF033,2024-03-07,0.0012022718181818,0.0012022718181818,11.99,0.999,0,,11000.0,13.22499,3344.57,7642.20501,10986.77501,0.749,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-07,2024-03-07,1,1.149,0.0,1.149,0.0,1.149,0.0,1,1.149,0.0,1,1.149,0.0,1,1.149,0.0,1,1.149,0.0,1.149,0.0,base,,607.3622697510056,231.2506022221541,0,0.8883049125851677,0,0,0,0
EDOMEX - TLANEPANTLA,1711MDF126,2025-02-20,0.0002172718181818,0.0002172718181818,12.0,1.0,0,,11000.0,2.38999,8491.86,2505.7500099999997,10997.61001,0.75,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-20,2025-02-20,1,0.199,0.0,0.199,0.0,0.199,0.0,1,0.199,0.0,1,0.199,0.0,1,0.199,0.0,1,0.199,0.0,0.199,0.0,base,,1386.9243775021384,196.70671800042285,0,0.9199834330621428,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF018,2024-06-08,0.1029130127272727,0.1029130127272727,91.33,0.903,0,,11000.0,1132.04314,6896.82,2971.1368600000005,9867.95686,0.929,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-11-16,2024-06-08,9,94.214,0.0,0.4618333333333333,0.0,16.41,0.0,1,32.06,0.0,2,47.64,0.0,3,94.214,0.0,9,13.459142857142856,0.0,46.574,0.0,base,,1264.8508565920322,199.9033070506668,0,0.895944912244766,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF125,2024-04-04,0.0366730809090909,0.0366730809090909,11.56,0.963,0,,11000.0,403.40389,7662.39,2934.20611,10596.59611,0.722,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-04-04,2024-04-04,1,33.589,0.0,33.589,0.0,33.589,0.0,1,33.589,0.0,1,33.589,0.0,1,33.589,0.0,1,33.589,0.0,33.589,0.0,base,,1305.165378626335,214.36632672555683,2,0.9819870429762939,0,0,0,0
EDOMEX - ECATEPEC,1712MDF126,2024-10-26,0.1142718745454545,0.1142718745454545,90.03,0.898,0,,11000.0,1256.99062,7486.89,2256.119379999999,9743.00938,0.922,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-10-17,2024-10-26,8,104.662,0.0,11.629111111111111,0.0,104.662,0.0,8,104.662,0.0,8,104.662,0.0,8,104.662,0.0,8,104.662,0.0,104.662,0.0,base,,1380.7290310219678,251.3564729798989,0,0.9211152180829947,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF131,2024-08-19,0.7731490518181817,1.5595833463636362,108.74,0.613,0,,11000.0,17155.41681,0.0,0.0,0.0,0.423,0,monitor,FOLLOW_UP,Estado de M̩xico,2023-09-13,2024-08-19,90,3836.342,0.0,11.283358823529412,0.0,918.825,0.0,22,1706.5929999999996,0.0,43,3017.3140000000003,0.0,72,3836.342,0.0,90,319.69516666666664,0.0,716.664,0.0,base,,1058.9157755383399,199.0175097695492,2,0.9160878870349611,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF162,2023-10-18,0.178323769090909,0.178323769090909,53.71,0.822,0,,11000.0,1961.56146,5795.85,3242.588539999999,9038.43854,0.799,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-21,2023-10-18,5,168.346,0.0,6.474846153846154,0.0,168.346,0.0,5,168.346,0.0,5,168.346,0.0,5,168.346,0.0,5,168.346,0.0,168.346,0.0,base,,1168.7411959528938,203.43890457299491,2,0.8987474705416808,0,0,0,0
EDOMEX - ECATEPEC,1800827,2025-07-18,0.0625377077272727,0.0625377077272727,22.51,0.937,0,,11000.0,687.9147849999999,3958.58,6353.505214999999,10312.085215,0.75,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-29,2025-07-18,2,57.2785,0.0,3.014657894736842,0.0,57.2785,0.0,2,57.2785,0.0,2,57.2785,0.0,2,57.2785,0.0,2,57.2785,0.0,57.2785,0.0,base,,739.7969981276574,212.23963562330354,0,0.9395169786408241,0,0,0,0
EDOMEX - TLANEPANTLA,1801MDF009,2025-04-15,0.0881905218181818,0.0881905218181818,68.34,0.912,0,,11000.0,970.09574,3698.21,6331.694259999999,10029.90426,0.923,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-01,2025-04-15,6,80.77400000000002,0.0,1.8357727272727276,0.0,66.515,0.0,5,80.77400000000002,0.0,6,80.77400000000002,0.0,6,80.77400000000002,0.0,6,40.387,0.0,57.196,0.0,base,,714.5300735359734,228.50181647572708,0,0.9228071790069327,0,0,0,0
EDOMEX - TLANEPANTLA,1802709,2025-02-03,0.044826779090909,0.044826779090909,34.96,0.955,0,,11000.0,493.09457,7365.78,3141.125430000001,10506.90543,0.814,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-27,2025-02-03,3,41.057,0.0,0.1315929487179487,0.0,14.709,0.0,1,14.709,0.0,1,14.709,0.0,1,41.057,0.0,3,3.7324545454545457,0.0,14.919,0.0,base,,1268.4029617904716,148.6220402583481,2,0.8680668492057559,0,0,0,0
EDOMEX - ECATEPEC,1802MDF002,2025-03-03,0.0129369536363636,0.0129369536363636,11.84,0.987,0,,11000.0,142.30649,6326.32,4531.373509999999,10857.69351,0.74,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-03,2025-03-03,1,11.849,0.0,11.849,0.0,11.849,0.0,1,11.849,0.0,1,11.849,0.0,1,11.849,0.0,1,11.849,0.0,11.849,0.0,base,,1071.0962061431326,201.88249262263665,1,0.9716890935162692,0,0,0,0
EDOMEX - ECATEPEC,1802MDF053,2025-03-21,0.0071612354545454,0.0071612354545454,11.91,0.993,0,,11000.0,78.77359,6980.21,3941.0164099999993,10921.22641,0.745,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-21,2025-03-21,1,6.559,0.0,6.559,0.0,6.559,0.0,1,6.559,0.0,1,6.559,0.0,1,6.559,0.0,1,6.559,0.0,6.559,0.0,base,,1165.236106481189,197.79099070472523,1,0.9002617965001317,0,0,0,0
EDOMEX - ECATEPEC,1802MDF058,2025-07-27,0.167247628090909,0.167247628090909,108.53,0.888,0,,11000.0,1839.723909,6952.64,2207.6360909999994,9160.276091,0.894,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-08-22,2025-07-27,10,151.46089999999998,0.0,0.4467873156342182,0.0,12.6297,0.0,1,28.6489,0.0,2,44.6279,0.0,3,151.46089999999998,0.0,10,12.621741666666663,0.0,50.577,0.0,base,,1364.9988574160257,250.60219810850845,1,0.9105609801941416,0,0,0,0
EDOMEX - TLANEPANTLA,1803342,2025-04-19,0.06928777,0.06928777,68.84,0.931,0,,11000.0,762.16547,6970.24,3267.5945300000003,10237.83453,0.938,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-05,2025-04-19,6,63.097,0.0,0.1188267419962335,0.0,35.919,0.0,4,35.919,0.0,4,35.919,0.0,4,35.919,0.0,4,3.5053888888888887,0.0,35.919,0.0,base,,1234.718320000591,199.22078965236093,0,0.8787933879329011,0,0,0,0
EDOMEX - TLANEPANTLA,1804272,2024-08-15,0.0658453709090909,0.0658453709090909,22.81,0.934,0,,11000.0,724.29908,6495.76,3779.940919999999,10275.70092,0.749,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-04-25,2024-08-15,2,60.308,0.0,0.5384642857142857,0.0,30.079,0.0,1,30.079,0.0,1,60.308,0.0,2,60.308,0.0,2,15.077,0.0,30.229,0.0,base,,1153.5794006579958,196.19846416331973,0,0.9274757490665044,0,0,0,0
EDOMEX - TLANEPANTLA,1804501,2023-11-11,0.0104720072727272,0.0104720072727272,11.87,0.99,0,,11000.0,115.19208,6917.56,3967.247919999999,10884.80792,0.742,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-11,2023-11-11,1,10.008,0.0,10.008,0.0,10.008,0.0,1,10.008,0.0,1,10.008,0.0,1,10.008,0.0,1,10.008,0.0,10.008,0.0,base,,1159.2071607454136,255.46399862416425,1,0.9482877087400016,0,0,0,0
EDOMEX - TLANEPANTLA,1804586,2025-04-30,0.018167527,0.018167527,11.78,0.982,0,,11000.0,199.842797,5209.67,5590.487203000001,10800.157203,0.736,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-04-30,2025-04-30,1,16.6397,0.0,16.6397,0.0,16.6397,0.0,1,16.6397,0.0,1,16.6397,0.0,1,16.6397,0.0,1,16.6397,0.0,16.6397,0.0,base,,903.9500980626121,194.06917563210578,0,0.9733631448876315,0,0,0,0
EDOMEX - TLANEPANTLA,1912VLL28,2025-01-28,0.00225788,0.00225788,23.96,0.998,0,,11000.0,24.83668,3495.49,7479.67332,10975.16332,0.798,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-26,2025-01-28,2,2.0679999999999996,0.0,1.0339999999999998,0.0,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2.0679999999999996,0.0,base,,630.8178345679394,161.70613163865085,1,0.8572250730961167,0,0,0,0
EDOMEX - TLANEPANTLA,2000012,2024-07-19,0.0357221072727272,0.0357221072727272,23.36,0.964,0,,11000.0,392.94318,5961.49,4645.56682,10607.05682,0.772,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-07-02,2024-07-19,2,32.718,0.0,2.044875,0.0,32.718,0.0,2,32.718,0.0,2,32.718,0.0,2,32.718,0.0,2,32.718,0.0,32.718,0.0,base,,1036.7173892323624,166.0299347366946,0,0.9862664673579129,0,0,0,0
EDOMEX - ECATEPEC,2000578,2025-05-02,0.1005660625454545,0.2170565116363636,322.65,0.956,0,,11000.0,2387.6216280000003,3692.56,4919.818372,8612.378372,0.883,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-09-01,2025-05-02,164,1146.0288,0.0,4.735656198347107,0.0,136.72180000000003,0.0,21,457.7398,0.0,63,885.9308000000001,0.0,122,1146.0288,0.0,164,127.33653333333334,0.0,195.917,0.0,base,,814.5846728195291,151.4225046004369,0,0.9485344838828499,0,0,0,0
EDOMEX - TLANEPANTLA,2000705,2025-06-18,0.2163106355454545,0.456387771,282.89,0.888,0,,11000.0,5020.265481,3259.66,2720.074519,5979.734519,0.749,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-09-23,2025-06-18,120,1621.8041,0.0,2.5620917851500793,0.0,54.5479,0.0,4,87.3061,0.0,7,111.1941,0.0,9,558.5041000000001,0.0,43,73.71836818181818,0.0,196.185,0.0,base,,1008.5286437246361,140.06817551107332,1,0.8898018158176124,0,0,0,0
EDOMEX - ECATEPEC,203ZCT,2025-07-30,0.1348625233636363,0.1348625233636363,88.57,0.881,0,,11000.0,1483.487757,7727.81,1788.7022429999988,9516.512243,0.909,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-06-13,2025-07-30,8,120.1357,0.0,2.611645652173913,0.0,40.658,0.0,3,120.1357,0.0,8,120.1357,0.0,8,120.1357,0.0,8,60.06785,0.0,79.4777,0.0,base,,1453.403073268166,191.83347932005782,0,0.8786264657019552,0,0,0,0
EDOMEX - ECATEPEC,225C,2025-07-31,1.590553262181818,4.088098895454546,0.0,0.527,0,,11000.0,44969.08785,0.0,0.0,0.0,0.105,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-11,2025-07-31,770,19476.6152,0.0,60.48638260869565,0.0,2963.7801999999997,0.0,103,8411.4071,0.0,316,14382.0252,0.0,580,19476.6152,0.0,770,1770.6013818181818,0.0,3146.6122,0.0,base,,833.9394858653408,232.30910975578658,0,0.8914523086116437,0,0,0,0
EDOMEX - TLANEPANTLA,2617JGE,2024-01-06,0.049864459090909,0.049864459090909,57.86,0.95,0,,11000.0,548.50905,3501.06,6950.43095,10451.49095,0.906,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-28,2024-01-06,5,47.654999999999994,302.08,0.6906521739130433,4.377971014492753,0.489,4.33,1,47.654999999999994,302.08,5,47.654999999999994,302.08,5,47.654999999999994,302.08,5,15.884999999999998,100.69333333333331,30.057,151.08,base,,658.302741689066,228.0159731359803,0,0.972601605233302,0,0,0,0
EDOMEX - TLANEPANTLA,2900JGE,2024-12-30,0.3156807518181818,0.7767127736363636,221.71,0.859,0,,11000.0,8543.84051,1151.52,1304.63949,2456.15949,0.583,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-09-26,2024-12-30,663,9551.612,0.0,20.719331887201736,0.0,612.6310000000001,0.0,40,1898.9869999999996,0.0,126,3759.737,0.0,250,7589.69,0.0,524,596.9757500000001,0.0,672.328,0.0,base,,881.3838920219965,143.857890536342,0,0.890794624247433,0,0,0,0
EDOMEX - TLANEPANTLA,299TLA,2024-12-31,0.0258138163636363,0.0258138163636363,23.549999999999997,0.974,0,,11000.0,283.95197999999993,5102.51,5613.53802,10716.04802,0.78,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-12-08,2024-12-31,2,22.698,0.0,1.0317272727272728,0.0,22.698,0.0,2,22.698,0.0,2,22.698,0.0,2,22.698,0.0,2,22.698,0.0,22.698,0.0,base,,893.5937577666837,208.39794843128396,0,0.914794958838013,0,0,0,0
EDOMEX - ECATEPEC,305,2024-09-04,0.0548627718181818,0.0548627718181818,11.34,0.945,0,,11000.0,603.49049,7247.93,3148.5795099999996,10396.50951,0.709,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-04,2024-09-04,1,50.249,0.0,50.249,0.0,50.249,0.0,1,50.249,0.0,1,50.249,0.0,1,50.249,0.0,1,50.249,0.0,50.249,0.0,base,,1261.916514726895,158.51397504961713,0,0.9488033275939125,0,0,0,0
EDOMEX - ECATEPEC,308C,2025-07-31,1.1388884383636362,3.2262177054545456,0.0,0.459,0,,11000.0,35488.39476,0.0,0.0,0.0,0.092,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-06,2025-07-31,604,16020.5845,0.0,48.992613149847095,0.0,2254.7117,0.0,92,10090.8102,0.0,380,15077.0665,0.0,556,16020.5845,0.0,604,1456.4167727272725,0.0,4321.6622,0.0,base,,1157.0321523412783,252.92915417176368,0,0.9720785809213439,0,0,0,0
EDOMEX - ECATEPEC,320C,2025-01-30,0.5261817,1.2736196827272728,133.25,0.773,0,,11000.0,14009.81651,0.0,0.0,0.0,0.455,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-08-29,2025-01-30,53,1698.2469999999996,0.0,11.02757792207792,0.0,45.870000000000005,0.0,2,89.38499999999999,0.0,4,1698.2469999999996,0.0,53,1698.2469999999996,0.0,53,283.04116666666664,0.0,1050.449,0.0,base,,1383.8982091064136,160.08379995730152,1,0.9421999627284545,0,0,0,0
EDOMEX - TLANEPANTLA,329VBS,2025-07-31,0.3427324655454545,0.7164282482727273,243.43,0.826,0,,11000.0,7880.710731,2179.1,940.189269,3119.289269,0.607,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-04,2025-07-31,651,9540.6591,35464.68,14.346855789473684,53.33034586466165,464.4558,1904.32,32,1309.5089999999998,5369.099999999999,93,2889.9601,11780.18,210,6534.826099999999,26540.25,445,414.8112652173913,1541.9426086956526,662.599,2717.25,base,,1264.3135403273875,215.1967061236978,0,0.9554352875148192,0,0,0,0
EDOMEX - ECATEPEC,330C,2024-11-03,0.7488298236363635,1.413846422727273,150.88,0.582,0,,11000.0,15552.31065,0.0,0.0,0.0,0.416,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-03,2024-11-03,57,1460.26,0.0,24.337666666666667,0.0,957.653,0.0,36,1460.26,0.0,57,1460.26,0.0,57,1460.26,0.0,57,486.7533333333334,0.0,897.544,0.0,base,,1006.3868614400706,179.14860345968683,3,0.8742657514814338,0,0,0,0
EDOMEX - ECATEPEC,370,2024-09-11,0.0845694818181818,0.0845694818181818,22.49,0.915,0,,11000.0,930.2643,7939.1,2130.635699999999,10069.7357,0.734,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-09,2024-09-11,2,73.08,0.0,36.54,0.0,73.08,0.0,2,73.08,0.0,2,73.08,0.0,2,73.08,0.0,2,73.08,0.0,73.08,0.0,base,,1414.0203846660347,216.98735911572226,0,0.9728370958767594,0,0,0,0
EDOMEX - ECATEPEC,3866GMK,2025-06-14,0.1446415615454545,0.362098066090909,294.39,0.938,0,,11000.0,3983.078727,2808.06,4208.861273,7016.921273,0.807,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-10-20,2025-06-14,46,530.3767,0.0,2.237876371308017,0.0,7.629700000000001,0.0,2,100.7407,0.0,11,345.02169999999995,0.0,31,530.3767,0.0,46,66.2970875,0.0,112.041,0.0,base,,766.972919907704,189.471031575689,0,0.8886006857065355,0,0,0,0
EDOMEX - TLANEPANTLA,4000009,2025-06-03,0.0978868128181818,0.0978868128181818,79.21000000000001,0.902,0,,11000.0,1076.754941,3112.2,6811.045059000001,9923.245059,0.931,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-12-30,2025-06-03,7,89.1241,0.0,0.5749941935483871,0.0,23.0291,0.0,2,38.1481,0.0,3,89.1241,0.0,7,89.1241,0.0,7,14.854016666666666,0.0,29.808,0.0,base,,622.7120731338605,231.15716627676736,0,0.8679729429679122,0,0,0,0
EDOMEX - TLANEPANTLA,400TL078,2024-09-28,0.9259434672727272,1.9340621236363635,34.730000000000004,0.48,0,,11000.0,21274.68336,0.0,0.0,0.0,0.241,0,monitor,FOLLOW_UP,Estado de M̩xico,2023-10-19,2024-09-28,52,2423.1980000000003,0.0,7.044180232558141,0.0,699.975,0.0,14,2199.601,0.0,44,2256.21,0.0,45,2423.1980000000003,0.0,52,201.93316666666664,0.0,1216.389,0.0,base,,690.0478607756418,167.68149503934293,0,0.9866742006476937,0,0,0,0
EDOMEX - ECATEPEC,400TL310,2025-07-10,0.0182121823636363,0.0182121823636363,11.78,0.982,0,,11000.0,200.334006,7920.64,2879.0259940000005,10799.665994,0.736,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-07-10,2025-07-10,1,16.6806,0.0,16.6806,0.0,16.6806,0.0,1,16.6806,0.0,1,16.6806,0.0,1,16.6806,0.0,1,16.6806,0.0,16.6806,0.0,base,,1322.3593505964502,248.69502234971122,1,0.8782295895635825,0,0,0,0
EDOMEX - TLANEPANTLA,400TL319,2025-07-31,0.6872441200909091,1.4772351602727272,115.71,0.63,0,,11000.0,16249.586763,0.0,0.0,0.0,0.426,0,monitor,FOLLOW_UP,Estado de M̩xico,2023-09-15,2025-07-31,434,17367.7053,0.0,25.354314306569343,0.0,914.1883,0.0,25,2381.975,0.0,62,4544.521299999999,0.0,119,8613.0933,0.0,231,755.1176217391303,0.0,979.705,0.0,base,,1061.8772302513873,200.02515791760226,1,0.8691312758109166,0,0,0,0
EDOMEX - TLANEPANTLA,403TL113,2025-05-19,0.0526386267272727,0.0526386267272727,11.37,0.947,0,,11000.0,579.024894,4134.66,6286.315106,10420.975106,0.71,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-05-19,2025-05-19,1,41.3294,0.0,41.3294,0.0,41.3294,0.0,1,41.3294,0.0,1,41.3294,0.0,1,41.3294,0.0,1,41.3294,0.0,41.3294,0.0,base,,761.2717790336018,230.73117772554235,0,0.9376429260142501,0,0,0,0
EDOMEX - TLANEPANTLA,403TL167,2024-07-01,0.0501302436363636,0.0501302436363636,23.19,0.95,0,,11000.0,551.43268,6275.69,4172.8773200000005,10448.56732,0.762,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-21,2024-07-01,2,46.618,0.0,0.209990990990991,0.0,29.719,0.0,1,29.719,0.0,1,29.719,0.0,1,46.618,0.0,2,5.82725,0.0,29.719,0.0,base,,1101.0447751033635,241.96762296814725,2,0.8946408409294533,0,0,0,0
EDOMEX - TLANEPANTLA,403TL180,2025-04-01,0.7126377545454545,1.6294636172727273,84.35000000000001,0.673,0,,11000.0,17924.09979,0.0,0.0,0.0,0.435,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-04-25,2025-04-01,149,5971.6630000000005,0.0,17.512208211143697,0.0,304.57,0.0,8,1519.255,0.0,37,2701.2060000000006,0.0,69,5971.6630000000005,0.0,149,497.6385833333334,0.0,1091.56,0.0,base,,752.3121027131684,259.85943331457656,1,0.868668888725269,0,0,0,0
EDOMEX - TLANEPANTLA,404TL087,2025-07-31,0.6474808107272727,1.4030700411818182,123.43,0.681,0,,11000.0,15433.770453,0.0,0.0,0.0,0.436,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-04-13,2025-07-31,97,3545.1006,0.0,7.494927272727273,0.0,880.2384000000001,0.0,25,2629.4289,0.0,70,3515.0415999999996,0.0,96,3515.0415999999996,0.0,96,221.5687875,0.0,893.2108000000001,0.0,base,,1296.3203750777361,166.87347987127498,0,0.9341569564102227,0,0,0,0
EDOMEX - TLANEPANTLA,405TL020,2024-07-11,0.0166687509090909,0.0254634372727272,189.15,0.99,0,,11000.0,280.09781,6085.62,4634.282190000001,10719.90219,0.985,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-11-05,2024-07-11,16,23.731,0.0,0.0956895161290322,0.0,9.083,0.0,7,13.908,0.0,12,15.326,0.0,14,23.731,0.0,16,2.636777777777778,0.0,8.405000000000001,0.0,base,,1046.1562755740308,174.42708962761458,1,0.956257931811113,0,0,0,0
EDOMEX - TLANEPANTLA,405TL302,2024-01-24,0.2535229445454545,0.2535229445454545,72.18,0.746,0,,11000.0,2788.75239,4340.57,3870.6776100000006,8211.24761,0.822,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-11-08,2024-01-24,7,224.889,0.0,2.9206363636363637,0.0,33.7,0.0,1,224.889,0.0,7,224.889,0.0,7,224.889,0.0,7,74.96300000000001,0.0,191.189,0.0,base,,981.0212260964825,170.0519704078266,0,0.9610477723890019,0,0,0,0
EDOMEX - ECATEPEC,40AU2X,2024-11-27,3.960846335454545,3.960846335454545,14.11,0.0,0,,11000.0,43569.309689999995,0.0,0.0,0.0,0.059,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-10-29,2024-11-27,16,3517.693,0.0,125.63189285714284,0.0,3517.693,0.0,16,3517.693,0.0,16,3517.693,0.0,16,3517.693,0.0,16,3517.693,0.0,3517.693,0.0,base,,901.5120891478765,171.54455985917392,0,0.8717717641417181,0,0,0,0
EDOMEX - ECATEPEC,417,2024-09-04,0.0182115272727272,0.0182115272727272,11.78,0.982,0,,11000.0,200.3268,7324.01,3475.663199999999,10799.6732,0.736,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-04,2024-09-04,1,16.68,0.0,16.68,0.0,16.68,0.0,1,16.68,0.0,1,16.68,0.0,1,16.68,0.0,1,16.68,0.0,16.68,0.0,base,,1230.2825931188884,209.8933689847253,0,0.9279613895115919,0,0,0,0
EDOMEX - ECATEPEC,418,2024-12-23,0.0290789263636363,0.0290789263636363,11.65,0.971,0,,11000.0,319.86818999999997,5522.56,5157.57181,10680.13181,0.728,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-12-23,2024-12-23,1,25.569,0.0,25.569,0.0,25.569,0.0,1,25.569,0.0,1,25.569,0.0,1,25.569,0.0,1,25.569,0.0,25.569,0.0,base,,961.8126105533904,259.2227027775012,0,0.9639149718954044,0,0,0,0
EDOMEX - ECATEPEC,418C,2025-01-04,0.5364822518181818,0.9075628645454548,222.03,0.746,0,,11000.0,9983.19151,358.52,658.2884899999995,1016.8084899999994,0.495,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-08-28,2025-01-04,80,1143.314,0.0,8.932140625,0.0,471.7269999999999,0.0,21,491.74299999999994,0.0,23,1143.314,0.0,80,1143.314,0.0,80,228.6628,0.0,651.5709999999999,0.0,base,,687.649919316101,258.8333704511305,0,0.872552181599386,0,0,0,0
EDOMEX - TLANEPANTLA,44VLB,2024-12-27,0.2082721663636363,0.4114330963636363,294.55,0.901,0,,11000.0,4525.7640599999995,2400.67,4073.56594,6474.2359400000005,0.774,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-12-26,2024-12-27,29,361.8059999999999,2090.88,0.9885409836065572,5.712786885245902,13.489,0.0,1,23.339,59.16,2,115.065,609.72,9,361.3769999999999,2088.3,28,27.831230769230764,160.83692307692309,66.187,397.26,base,,718.0059021205153,203.2127877634769,2,0.8790755152478945,0,0,0,0
EDOMEX - ECATEPEC,457C,2025-07-22,0.8247867856363634,1.593101553818182,90.4,0.583,0,,11000.0,17524.117092,0.0,0.0,0.0,0.417,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-08-28,2025-07-22,152,3572.4462,0.0,10.924911926605503,0.0,20.1092,0.0,2,20.1092,0.0,2,647.5841999999999,0.0,30,3572.4462,0.0,152,324.7678363636363,0.0,1088.165,0.0,base,,1561.8976645495145,216.68326523176086,0,0.8503375956404349,0,0,0,0
EDOMEX - ECATEPEC,45BB9X,2025-07-10,3.3104165289090908,6.927180098090909,0.0,0.0,0,,11000.0,76198.98107899999,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-14,2025-07-10,80,16977.5769,0.0,56.97173456375839,0.0,3032.0218,0.0,15,5959.499899999999,0.0,29,10242.2519,0.0,50,16977.5769,0.0,80,1697.75769,0.0,3032.0218,0.0,base,,1508.5806907076071,243.19646524419272,1,0.9234487818953403,0,0,0,0
EDOMEX - TLANEPANTLA,460TL122,2025-02-18,0.6814718727272727,1.369255500909091,146.73999999999998,0.624,0,,11000.0,15061.81051,0.0,0.0,0.0,0.425,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-03-05,2025-02-18,79,2130.9649999999997,0.0,6.088471428571427,0.0,580.5590000000001,0.0,18,1046.021,0.0,34,2089.717,0.0,77,2130.9649999999997,0.0,79,177.58041666666668,0.0,509.372,0.0,base,,1299.7071338107496,251.95201501442062,0,0.8772554375606731,0,0,0,0
