plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - ECATEPEC,754292J,2025-05-17,0.5382256088181817,1.376664247909091,120.54,0.713,0,,11000.0,15143.306727,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,756963J,2025-07-16,0.7907929216363637,2.177431762363636,61.84,0.683,0,,11000.0,23951.749386,0.0,0.0,0.0,0.394,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,757306J,2024-09-06,0.0468182909090909,0.0468182909090909,23.16,0.953,0,,11000.0,515.0011999999999,4218.7,6266.2988,10484.9988,0.764,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,7681JFL,2025-07-01,0.1895465148181818,0.3789103944545455,286.5,0.91,0,,11000.0,4168.014339,5841.84,990.1456609999996,6831.985661,0.793,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,770517J,2025-07-27,0.683533361909091,1.6959214346363638,63.98,0.715,0,,11000.0,18655.135781,0.0,0.0,0.0,0.41,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,770529J,2025-07-31,0.5141442019090908,1.202149447090909,150.70999999999998,0.735,0,,11000.0,13223.643918,0.0,0.0,0.0,0.447,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770680J,2025-07-25,0.7689184718181818,1.789551556909091,44.39,0.65,0,,11000.0,19685.067126,0.0,0.0,0.0,0.315,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,770778J,2025-07-25,0.240759582,0.240759582,148.75,0.839,0,,11000.0,2648.355402,2619.76,5731.884597999999,8351.644597999999,0.847,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,770792J,2025-07-04,0.91670232,2.0386249030909087,17.189999999999998,0.516,0,,11000.0,22424.873933999996,0.0,0.0,0.0,0.175,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,770804J,2025-07-31,0.6958824313636364,1.492308774,107.55,0.655,0,,11000.0,16415.396514,0.0,0.0,0.0,0.431,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,770957J,2025-07-30,0.660635946,1.3836695026363637,123.74,0.664,0,,11000.0,15220.364529,0.0,0.0,0.0,0.433,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,770973J,2025-07-31,0.8148484749999999,1.505445662,100.78,0.614,0,,11000.0,16559.902282,0.0,0.0,0.0,0.423,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,772,2025-04-23,0.0008505263636363,0.0008505263636363,11.99,0.999,0,,11000.0,9.35579,6506.41,4484.2342100000005,10990.64421,0.749,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,807703J,2024-11-14,0.727061529090909,1.3974449236363635,149.62,0.609,0,,11000.0,15371.89416,0.0,0.0,0.0,0.422,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,8162,2025-07-30,0.3946341591818181,0.3946341591818181,95.13,0.724,0,,11000.0,4340.975751,5744.71,914.314249,6659.024249,0.747,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,8163JES,2025-06-11,0.2286652174545454,0.5065782792727272,274.02000000000004,0.883,0,,11000.0,5572.361072,3490.17,1937.4689280000002,5427.638928,0.723,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,837757J,2025-03-24,0.6664429636363636,1.43903715,127.95,0.643,0,,11000.0,15829.40865,0.0,0.0,0.0,0.429,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,838745J,2025-07-31,0.6948900139090908,1.3996325840818182,119.27,0.688,0,,11000.0,15395.9584249,0.0,0.0,0.0,0.438,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,838850J,2025-07-30,0.8798585672727274,1.9659293056363631,33.62,0.576,0,,11000.0,21625.222361999997,0.0,0.0,0.0,0.255,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,845NA083C,2024-03-03,0.0338488172727272,0.0338488172727272,11.59,0.966,0,,11000.0,372.33699,6508.42,4119.24301,10627.66301,0.725,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,845NA116C,2024-07-22,0.0020515263636363,0.0020515263636363,11.98,0.998,0,,11000.0,22.56679,6184.1,4793.333209999999,10977.43321,0.748,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,852EC085,2025-07-31,0.6611285885454545,1.611080405181818,70.37,0.663,0,,11000.0,17721.884456999996,0.0,0.0,0.0,0.426,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,867004J,2025-07-23,0.7850464017272727,1.7091093210000003,82.69,0.61,0,,11000.0,18800.202531000003,0.0,0.0,0.0,0.422,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,88107,2023-09-25,0.0815410254545454,0.0815410254545454,22.53,0.918,0,,11000.0,896.95128,8463.29,1639.7587199999998,10103.04872,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,8E9003481,2025-04-14,0.7880115545454546,1.56372615,93.01,0.612,0,,11000.0,17200.98765,0.0,0.0,0.0,0.422,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,902246,2024-11-23,0.922552131818182,1.9751871672727277,91.42,0.605,0,,11000.0,21727.05884,0.0,0.0,0.0,0.421,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,9026746,2025-07-31,0.37609845,0.8376409606363635,200.35,0.828,0,,11000.0,9214.050566999998,652.13,1133.8194330000015,1785.9494330000016,0.547,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,906068,2025-07-31,0.6538797139999999,1.4125530549090908,115.98,0.676,0,,11000.0,15538.083604,0.0,0.0,0.0,0.435,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,906301,2025-04-04,0.7070070090909091,2.5753615045454548,23.21,0.637,0,,11000.0,28328.976550000003,0.0,0.0,0.0,0.224,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,91171,2024-08-06,0.4570518472727272,0.7522760227272727,173.66,0.765,0,,11000.0,8275.03625,1895.63,829.3337500000007,2724.963750000001,0.577,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,9312JES,2025-07-31,0.2263336014545454,0.4662243732727273,283.38,0.892,0,,11000.0,5128.468106,4322.6,1548.9318939999994,5871.531894,0.745,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,94AL6N,2024-02-09,5.513550733636364,5.513550733636364,10.46,0.0,0,,11000.0,60649.05807,0.0,0.0,0.0,0.044,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,9RK9096968,2025-07-31,0.7667287088181818,1.8022223282727272,55.11,0.621,0,,11000.0,19824.445611,0.0,0.0,0.0,0.354,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00001A,2022-07-07,0.4113745999999999,0.9387651,198.85,0.788,0,,11000.0,10326.4161,572.28,101.30389999999966,673.5838999999996,0.488,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00002A,2022-12-27,0.4158062999999999,0.9747737999999998,189.55999999999997,0.796,0,,11000.0,10722.511799999998,121.58,155.9082000000016,277.4882000000016,0.472,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00007A,2021-11-26,0.6662951727272728,1.4378456727272728,118.76,0.658,0,,11000.0,15816.3024,0.0,0.0,0.0,0.432,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,A00012,2024-11-30,0.0160400945454545,0.0160400945454545,23.700000000000003,0.984,0,,11000.0,176.44104,6850.35,3973.20896,10823.55896,0.788,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A00016A,2021-08-30,0.2593614090909091,0.6396089272727272,238.97,0.865,0,,11000.0,7035.6982,2071.56,1892.7418000000002,3964.3018,0.653,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00022A,2024-07-11,0.4151064690909091,0.8677716090909091,214.07,0.809,0,,11000.0,9545.4877,1160.52,293.99230000000034,1454.5123000000003,0.528,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00027A,2023-11-02,0.5681560363636363,1.1198571272727271,176.07,0.728,0,,11000.0,12318.4284,0.0,0.0,0.0,0.446,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00038A,2020-05-11,0.6846881909090909,1.3494471363636364,139.99,0.652,0,,11000.0,14843.9185,0.0,0.0,0.0,0.43,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00039A,2021-06-13,0.5087817,1.021907781818182,189.76,0.751,0,,11000.0,11240.9856,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00042A,2023-06-22,0.430370890909091,1.025708581818182,187.61,0.8,0,,11000.0,11282.7944,0.0,0.0,0.0,0.46,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00053A,2019-10-05,0.7481050909090909,1.5717920636363636,95.69,0.615,0,,11000.0,17289.7127,0.0,0.0,0.0,0.423,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,A0005J,2025-06-19,0.1793481231818181,0.1793481231818181,107.63,0.879,0,,11000.0,1972.829355,4094.54,4932.630645,9027.170645,0.886,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A00065A,2019-05-20,0.6733831000000001,1.396614581818182,113.93,0.667,0,,11000.0,15362.7604,0.0,0.0,0.0,0.433,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00068A,2019-03-05,0.6842909727272727,1.6232637,74.02,0.691,0,,11000.0,17855.9007,0.0,0.0,0.0,0.438,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00070A,2019-09-05,0.7854977000000001,1.6942759363636366,85.64,0.626,0,,11000.0,18637.035300000003,0.0,0.0,0.0,0.425,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00079A,2022-08-12,0.4988472909090909,1.1466356545454546,162.70000000000002,0.717,0,,11000.0,12612.9922,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00082A,2025-07-31,0.7159956393627271,1.6757169489772727,67.72999999999999,0.685,0,,11000.0,18432.88643875,0.0,0.0,0.0,0.419,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00091A,2020-10-13,0.3828895090909091,0.6991047636363635,247.67,0.842,0,,11000.0,7690.152399999999,2763.74,546.1076000000012,3309.847600000001,0.619,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00095A,2019-05-16,0.7700449545454546,1.8902804818181815,30.17,0.574,0,,11000.0,20793.0853,0.0,0.0,0.0,0.241,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00096A,2019-06-21,0.7431354272727273,1.644124063636364,78.72,0.641,0,,11000.0,18085.3647,0.0,0.0,0.0,0.428,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00115A,2025-01-23,0.4178167063636363,0.967316271818182,196.55,0.798,0,,11000.0,10640.47899,300.58,58.941010000000404,359.5210100000004,0.476,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00136A,2020-02-17,0.6891082545454545,1.454814127272727,98.04,0.67,0,,11000.0,16002.9554,0.0,0.0,0.0,0.434,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00137A,2020-01-17,0.6153097545454547,1.624606709090909,63.5,0.717,0,,11000.0,17870.6738,0.0,0.0,0.0,0.408,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00147A,2021-11-30,0.4795455545454545,1.1012954181818182,163.60000000000002,0.783,0,,11000.0,12114.2496,0.0,0.0,0.0,0.457,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00148A,2020-06-23,0.5524791545454546,1.374836118181818,123.1,0.715,0,,11000.0,15123.1973,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00150A,2022-09-08,0.505414,1.1385283,169.91000000000005,0.756,0,,11000.0,12523.8113,0.0,0.0,0.0,0.451,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00158A,2024-08-27,0.5665595863636363,1.2633564627272726,147.19,0.669,0,,11000.0,13896.92109,0.0,0.0,0.0,0.434,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0016D,2025-07-18,0.264218037,0.5340359915454546,273.08,0.885,0,,11000.0,5874.395907,3834.33,1291.274093,5125.604093,0.71,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A00172A,2024-04-17,0.5566205590909091,1.3430848772727273,141.08,0.692,0,,11000.0,14773.93365,0.0,0.0,0.0,0.438,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00178A,2019-01-16,0.921654218181818,0.921654218181818,87.82,0.539,0,,11000.0,10138.1964,742.95,118.85359999999923,861.8035999999993,0.447,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00180A,2020-08-11,0.6962715272727272,1.5459471545454544,93.68,0.644,0,,11000.0,17005.4187,0.0,0.0,0.0,0.429,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00188A,2020-07-07,0.7902046818181818,1.6278991363636366,116.85,0.591,0,,11000.0,17906.8905,0.0,0.0,0.0,0.418,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00191A,2019-05-22,0.7100296272727273,1.5029881454545455,110.6,0.635,0,,11000.0,16532.8696,0.0,0.0,0.0,0.427,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00196A,2022-06-11,0.2209689363636363,0.5793491545454545,237.68,0.884,0,,11000.0,6372.8407,1813.71,2813.4493,4627.1593,0.687,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A00200A,2024-03-27,0.6015481763636364,1.2607328463636365,145.87,0.702,0,,11000.0,13868.06131,0.0,0.0,0.0,0.44,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00201A,2024-04-25,0.31676737,0.6781325854545454,236.17,0.875,0,,11000.0,7459.458439999999,2335.45,1205.0915600000008,3540.5415600000006,0.636,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00212A,2019-02-05,0.6857003454545454,1.4521237636363635,154.69,0.643,0,,11000.0,15973.3614,0.0,0.0,0.0,0.429,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00213A,2019-02-05,0.7626916636363636,1.444672990909091,96.53,0.719,0,,11000.0,15891.4029,0.0,0.0,0.0,0.444,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00214A,2022-04-15,0.4861815818181818,1.1924230363636363,159.02,0.762,0,,11000.0,13116.6534,0.0,0.0,0.0,0.452,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00215A,2021-02-20,0.5185904272727273,1.1345666181818184,166.11,0.753,0,,11000.0,12480.232800000002,0.0,0.0,0.0,0.451,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00217A,2021-09-13,0.5401268,1.3115291,137.64999999999998,0.7,0,,11000.0,14426.8201,0.0,0.0,0.0,0.44,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0022K,2025-03-16,0.1377494654545454,0.1377494654545454,100.07,0.885,0,,11000.0,1515.2441199999998,5695.07,3789.685880000001,9484.75588,0.908,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A00232A,2021-09-13,0.505873690909091,0.7535409363636364,241.98,0.719,0,,11000.0,8288.9503,1047.38,1663.6696999999995,2711.0496999999996,0.567,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00234A,2019-09-23,0.6326015090909091,1.4536582272727272,99.88,0.731,0,,11000.0,15990.2405,0.0,0.0,0.0,0.446,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00241A,2023-05-16,0.5111181636363636,1.0142935636363637,198.04,0.722,0,,11000.0,11157.2292,0.0,0.0,0.0,0.444,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00242A,2022-05-17,0.3831542454545455,0.8415005454545456,218.83,0.806,0,,11000.0,9256.506,660.95,1082.5440000000006,1743.4940000000006,0.54,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00252A,2022-11-01,0.4827549999999999,0.9949207,198.94,0.761,0,,11000.0,10944.1277,39.48,16.39230000000091,55.872300000000905,0.455,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00253A,2022-08-18,0.4063058999999999,0.8848931,205.69,0.788,0,,11000.0,9733.8241,472.41,793.7659000000001,1266.1759000000002,0.515,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00275A,2023-11-21,0.5525018181818182,1.2248124545454546,150.12,0.749,0,,11000.0,13472.937,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00276A,2023-01-13,0.4481932,0.9738183,196.7,0.787,0,,11000.0,10712.0013,206.37,81.6287000000001,287.9987000000001,0.47,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0028N,2025-06-18,0.050155616090909,0.050155616090909,34.730000000000004,0.95,0,,11000.0,551.711777,6777.49,3670.798223,10448.288223,0.81,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A00291A,2025-06-24,0.5063266506936365,1.161380301602727,154.89,0.757,0,,11000.0,12775.18331763,0.0,0.0,0.0,0.451,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00296A,2024-07-09,0.5277553418181818,1.155200228181818,161.64,0.759,0,,11000.0,12707.20251,0.0,0.0,0.0,0.452,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00300A,2021-07-30,0.4720803454545454,1.0864732818181817,176.48,0.752,0,,11000.0,11951.2061,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00301A,2019-08-24,0.7593974818181818,1.736410590909091,71.63000000000001,0.499,0,,11000.0,19100.5165,0.0,0.0,0.0,0.398,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,A0030N,2025-07-27,0.1165581418181818,0.1165581418181818,77.96,0.883,0,,11000.0,1282.13956,3679.52,6038.34044,9717.86044,0.918,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A00316A,2019-05-08,0.5474217272727273,1.3782660272727272,118.31,0.743,0,,11000.0,15160.9263,0.0,0.0,0.0,0.449,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00317A,2022-05-30,0.4338698727272727,0.9071867454545454,205.1,0.799,0,,11000.0,9979.0542,874.48,146.4657999999995,1020.9457999999995,0.506,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00329A,2022-03-01,0.3427012636363636,0.7688783454545455,229.31,0.837,0,,11000.0,8457.6618,1369.17,1173.1682,2542.3382,0.583,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00334A,2020-06-08,0.5850898,1.3259015272727273,134.95000000000002,0.726,0,,11000.0,14584.9168,0.0,0.0,0.0,0.445,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00367A,2019-03-08,0.0233712272727272,0.0233712272727272,11.72,0.977,0,,11000.0,257.0835,6372.17,4370.746499999999,10742.9165,0.733,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A00368A,2022-02-02,0.4078304181818182,0.8698100181818182,215.22,0.824,0,,11000.0,9567.9102,999.2,432.8897999999997,1432.0897999999997,0.53,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00383A,2021-08-03,0.4436493999999999,1.0814660636363636,167.29999999999998,0.784,0,,11000.0,11896.1267,0.0,0.0,0.0,0.457,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0050B,2025-07-30,0.1835109813636363,0.3910829768181817,295.66,0.896,0,,11000.0,4301.912745,3160.61,3537.4772550000002,6698.087255,0.784,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A005JMD,2025-07-31,0.27441512,0.6264250478181819,255.45,0.867,0,,11000.0,6890.675526,3513.0,596.324474,4109.324474,0.66,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00770A,2021-03-23,0.5310470818181818,1.2158950545454543,142.61,0.772,0,,11000.0,13374.8456,0.0,0.0,0.0,0.454,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00772A,2019-10-17,0.7022526727272727,1.3489791545454544,139.54,0.637,0,,11000.0,14838.7707,0.0,0.0,0.0,0.427,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00774A,2020-02-10,0.7230306363636363,1.6421773454545454,83.93,0.655,0,,11000.0,18063.9508,0.0,0.0,0.0,0.431,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00786A,2021-02-09,0.5079104,1.0746094727272728,175.86,0.749,0,,11000.0,11820.7042,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00789A,2022-08-08,0.5148962,1.2464323636363637,130.91,0.79,0,,11000.0,13710.756,0.0,0.0,0.0,0.458,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00790A,2023-03-07,0.5565331636363636,1.2264787818181817,153.25,0.747,0,,11000.0,13491.2666,0.0,0.0,0.0,0.449,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00796A,2022-05-13,0.5488330818181819,1.2468958090909092,147.92999999999998,0.717,0,,11000.0,13715.853900000002,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00798A,2022-12-27,0.5075161,1.0839101,171.85,0.747,0,,11000.0,11923.0111,0.0,0.0,0.0,0.449,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00800A,2020-09-17,0.5189666454545454,0.9701289272727271,214.94,0.76,0,,11000.0,10671.4182,282.52,46.06179999999995,328.58179999999993,0.467,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00819A,2025-07-31,0.3808731299972727,0.8004242094254546,226.28,0.823,0,,11000.0,8804.66630368,1718.1,477.23369632000004,2195.33369632,0.564,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00865A,2021-04-23,0.5420436272727273,1.1917640909090907,159.25,0.727,0,,11000.0,13109.405,0.0,0.0,0.0,0.445,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00889A,2024-10-20,0.488526559090909,0.918781869090909,226.41,0.736,0,,11000.0,10106.60056,688.68,204.71943999999928,893.3994399999992,0.488,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00895A,2023-04-05,0.580152,1.240427018181818,154.08,0.708,0,,11000.0,13644.6972,0.0,0.0,0.0,0.442,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00896A,2020-10-06,0.4213646181818182,0.4213646181818182,81.63000000000001,0.7,0,,11000.0,4635.0108,2326.32,4038.6692,6364.9892,0.729,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A00897A,2020-04-02,0.6484714636363637,1.377495627272727,119.85,0.652,0,,11000.0,15152.451899999998,0.0,0.0,0.0,0.43,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0089L,2025-06-06,0.0170538724545454,0.0170538724545454,11.8,0.983,0,,11000.0,187.592597,8413.03,2399.3774029999986,10812.407403,0.737,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A00926A,2025-02-21,0.5906942463636363,1.4727132163636365,104.43,0.712,0,,11000.0,16199.84538,0.0,0.0,0.0,0.442,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00943A,2020-10-31,0.7595676636363636,1.0636483454545451,108.99,0.614,0,,11000.0,11700.1318,0.0,0.0,0.0,0.423,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00947A,2023-09-25,0.5619804272727272,1.1221992545454549,182.25,0.682,0,,11000.0,12344.1918,0.0,0.0,0.0,0.436,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00977A,2023-07-04,0.7133938454545454,1.4090957272727274,125.18,0.668,0,,11000.0,15500.053,0.0,0.0,0.0,0.434,0,monitor,FOLLOW_UP
AGUASCALIENTES,A00982A,2023-06-11,0.4180396909090909,0.8945324727272725,209.47,0.789,0,,11000.0,9839.8572,767.86,392.2827999999996,1160.1427999999996,0.511,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A00983A,2023-01-10,0.3046589,0.7366904999999999,233.64,0.846,0,,11000.0,8103.595499999999,1585.91,1310.4945000000005,2896.4045000000006,0.601,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01009A,2020-05-08,0.7452120818181818,1.5196298454545454,116.1,0.57,0,,11000.0,16715.9283,0.0,0.0,0.0,0.414,0,monitor,FOLLOW_UP
AGUASCALIENTES,A01034A,2025-07-29,0.4463044949999999,0.934477726,207.82,0.775,0,,11000.0,10279.254986,400.39,320.3550140000001,720.7450140000001,0.488,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A0103J,2025-07-25,0.0149904452727272,0.0149904452727272,11.82,0.985,0,,11000.0,164.89489799999998,7488.78,3346.325102,10835.105102,0.739,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A01121A,2021-11-08,0.3380078545454545,0.6731722181818182,249.15,0.827,0,,11000.0,7404.8944,2949.76,645.3455999999996,3595.1056,0.629,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01129A,2021-01-24,0.4031622272727272,0.8903942363636362,209.7,0.796,0,,11000.0,9794.3366,690.05,515.6133999999995,1205.6633999999995,0.514,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01133A,2021-05-11,0.3341843636363636,0.738980809090909,233.85,0.841,0,,11000.0,8128.7889,1288.32,1582.8911000000005,2871.2111000000004,0.599,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01146A,2020-03-18,0.3368534272727272,0.7340719909090908,234.82,0.842,0,,11000.0,8074.791899999999,1292.93,1632.2781000000007,2925.2081000000007,0.601,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01155A,2023-02-03,0.4712514727272727,1.005985672727273,195.23,0.756,0,,11000.0,11065.8424,0.0,0.0,0.0,0.451,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01156A,2020-03-05,0.3863844818181818,0.8272429636363636,221.94,0.812,0,,11000.0,9099.6726,1501.15,399.17740000000003,1900.3274000000001,0.549,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01159A,2023-01-31,0.5574114,1.148329,174.67,0.725,0,,11000.0,12631.619,0.0,0.0,0.0,0.445,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01164A,2022-08-22,0.2762486999999999,0.614159,258.39,0.861,0,,11000.0,6755.749,1442.77,2801.481,4244.251,0.665,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01202A,2019-01-28,0.3362527363636363,0.3362527363636363,117.44,0.804,0,,11000.0,3698.7801,4794.42,2506.7999,7301.2199,0.793,1,restructure-full,PIA_OPCIONES
AGUASCALIENTES,A01216A,2021-03-07,0.3367461090909091,0.7508071,232.78,0.823,0,,11000.0,8258.8781,1062.74,1678.3819,2741.1219,0.589,1,advisor-review,PIA_OPCIONES
AGUASCALIENTES,A01247A,2019-09-07,0.6764938818181818,1.5017236000000005,114.27,0.672,0,,11000.0,16518.959600000002,0.0,0.0,0.0,0.434,0,monitor,FOLLOW_UP
AGUASCALIENTES,A01249A,2021-02-11,0.7118960363636364,0.7118960363636364,106.26,0.624,0,,11000.0,7830.856400000001,1540.84,1628.3035999999995,3169.1435999999994,0.569,1,advisor-review,PIA_OPCIONES
