plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,idle_hours_ratio_30d,fault_events_30d,gps_operational_ratio,seatbelt_off_rate_30d,high_speed_ratio_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - TLANEPANTLA,1512EDM010,2025-05-21,0.030025,0.030025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245215028120547,0.7200126644729296,0.8233211224839276,0.7374700764410806,0,0.7819977392795284,0,0,,18000.0,540.45,10156.8,7302.75,17459.55,0.369,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-05-21,2025-05-21,1,45.0,0.0,45.0,0.0,45.0,0.0,1,45.0,0.0,1,45.0,0.0,1,45.0,0.0,1,45.0,0.0,45.0,0.0,base,,0.2547129016872328,0,0.9728783180924347,0.29639560409421395,0.27360481249971325,0.0,14.661007349300654,0,0,0,0
EDOMEX - TLANEPANTLA,1602MDF050,2024-02-06,0.0280249316666666,0.0280249316666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7410471808641853,0.19824341861963632,0.4237312572849054,0.7480309804201941,0,0.33353612181879777,0,0,,18000.0,504.44877,7237.61,10257.94123,17495.55123,0.369,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-20,2024-02-06,3,43.827,0.0,2.5780588235294117,0.0,43.827,0.0,3,43.827,0.0,3,43.827,0.0,3,43.827,0.0,3,43.827,0.0,43.827,0.0,base,,0.44462830851851115,2,0.8907931801620356,0.15254325262256593,0.0753324990754618,0.0,27.594387378099896,0,0,0,0
EDOMEX - TLANEPANTLA,1603MDF019,2025-02-11,0.0444453633333333,0.0444453633333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235934629834053,0.3128089391526411,0.7935796604047854,0.6988473598733631,0,0.6012713719039277,0,0,,18000.0,800.01654,6500.78,10699.20346,17199.98346,0.363,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-01,2025-02-11,6,67.754,0.0,0.1450835117773019,0.0,16.779,0.0,1,16.779,0.0,1,16.779,0.0,1,40.336,0.0,4,4.234624999999999,0.0,16.779,0.0,base,,0.43415607779004317,0,0.889837928963463,0.28568867774572276,0.1188673968780036,0.0,5.751637268947883,0,0,0,0
EDOMEX - ECATEPEC,1610MDF004,2024-09-18,0.0138135016666666,0.0138135016666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35173377112457394,0.7720816071499937,0.2503403957793432,0.8202591811533358,0,0.4590368803276034,0,0,,18000.0,248.64303,10392.05,7359.3069700000015,17751.35697,0.375,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-13,2024-09-18,2,20.703000000000003,51.75,4.140600000000001,10.35,20.703000000000003,51.75,2,20.703000000000003,51.75,2,20.703000000000003,51.75,2,20.703000000000003,51.75,2,20.703000000000003,51.75,20.703000000000003,51.75,base,,0.21104026267474435,2,0.888188301450919,0.09012254248056355,0.29339101071699764,0.0,36.772028188165194,0,0,0,0
EDOMEX - TLANEPANTLA,1610MDF123,2024-05-13,0.0514924672222222,0.0514924672222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872864383975812,0.2594298216989157,0.5308272471802032,0.843724735003067,0,0.42226827698768826,0,0,,18000.0,926.86441,7446.37,9626.765590000005,17073.13559,0.36,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-29,2024-05-13,2,78.841,0.0,0.4778242424242424,0.0,38.809,0.0,1,38.809,0.0,1,78.841,0.0,2,78.841,0.0,2,13.140166666666666,0.0,40.032,0.0,base,,0.17237186303854873,1,0.9574438087924672,0.19109780898487316,0.09858333224558798,0.0,17.916684339301437,0,0,0,0
EDOMEX - TLANEPANTLA,1611MDF003,2025-07-31,0.1211306268888888,0.2902428918888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435024190978184,0.34481871177753504,0.1672283009226331,0.8435910592025352,0,0.23826446526459388,0,0,,18000.0,5224.3720539999995,8967.07,3808.557946000001,12775.627946,0.27,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-31,2025-07-31,42,587.1804,0.0,0.9203454545454544,0.0,38.839,0.0,3,148.7654,0.0,12,263.1504,0.0,20,437.3194,0.0,32,26.690018181818186,0.0,114.385,0.0,base,,0.2610145145869104,1,0.9488566138532745,0.06020218833214792,0.1310311104754633,0.0,23.353752403129533,0,0,0,0
EDOMEX - TLANEPANTLA,1612MDF009,2024-02-27,0.0764993427777777,0.0764993427777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7483692108366402,0.6967954337064389,0.45863923639174364,0.7021273542273156,0,0.5539017153176218,0,0,,18000.0,1376.98817,9346.97,7276.04183,16623.01183,0.351,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-15,2024-02-27,11,118.767,0.0,1.1419903846153845,0.0,9.98,0.0,1,90.201,0.0,8,118.767,0.0,11,118.767,0.0,11,29.691750000000003,0.0,63.873,0.0,base,,0.4490215265019841,0,0.9764403959658501,0.1651101251010277,0.2647822648084468,0.0,27.663244507208518,0,0,0,0
EDOMEX - ECATEPEC,1701MDF078,2025-01-15,0.00072558,0.00072558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879642091029005,0.7645204269938607,0.5470121158912356,0.7012058596578178,0,0.6340154403322856,0,0,,18000.0,13.06044,14382.48,3604.4595599999993,17986.93956,0.38,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-15,2025-01-15,1,1.044,0.0,1.044,0.0,1.044,0.0,1,1.044,0.0,1,1.044,0.0,1,1.044,0.0,1,1.044,0.0,1.044,0.0,base,,0.41277852546174026,2,0.8821074907417992,0.1969243617208448,0.29051776225766707,0.0,14.088462917288906,0,0,0,0
EDOMEX - TLANEPANTLA,1701MDF118,2024-12-27,0.010653655,0.010653655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660569464338206,0.17629330006771726,0.13103400469851081,0.8036582188223061,0,0.1491377228461934,0,0,,18000.0,191.76579,12824.76,4983.4742099999985,17808.23421,0.376,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-12-27,2024-12-27,1,15.329,0.0,15.329,0.0,15.329,0.0,1,15.329,0.0,1,15.329,0.0,1,15.329,0.0,1,15.329,0.0,15.329,0.0,base,,0.3996341678602924,1,0.9600910433759932,0.04717224169146389,0.06699145402573256,0.0,42.99921383921919,0,0,0,0
EDOMEX - TLANEPANTLA,1703MDF193,2023-09-25,0.031370505,0.031370505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7887380867890696,0.24151185887692364,0.4924676083022082,0.7243984165963138,0,0.3920853085320944,0,0,,18000.0,564.66909,8498.33,8937.00091,17435.33091,0.368,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-25,2023-09-25,1,49.059,0.0,49.059,0.0,49.059,0.0,1,49.059,0.0,1,49.059,0.0,1,49.059,0.0,1,49.059,0.0,49.059,0.0,base,,0.4732428520734418,0,0.9302263807139334,0.17728833898879495,0.09177450637323098,0.0,34.33000997266549,0,0,0,0
EDOMEX - ECATEPEC,1704EDM001,2025-07-30,0.1053671452222222,0.1936388996666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37451440092271204,0.5189972156007281,0.6710221794623479,0.784328960985782,0,0.6102121939177,0,0,,18000.0,3485.5001939999997,11602.25,2912.249806,14514.499806,0.306,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-11,2025-07-30,27,287.88939999999997,0.0,0.4598872204472843,0.0,58.4588,0.0,5,58.4588,0.0,5,118.2444,0.0,10,210.67640000000003,0.0,19,13.709019047619048,0.0,58.4588,0.0,base,,0.22470864055362721,1,0.8932151453513735,0.2415679846064452,0.1972189419282767,0.0,42.42274270899565,0,0,0,0
EDOMEX - TLANEPANTLA,1704MDF094,2024-11-10,0.0295020549999999,0.0295020549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214294607687993,0.6463745573542757,0.6355277772589191,0.7666693369483878,0,0.6398664892970618,0,0,,18000.0,531.03699,13675.73,3793.23301,17468.96301,0.369,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-11-10,2024-11-10,1,42.449,0.0,42.449,0.0,42.449,0.0,1,42.449,0.0,1,42.449,0.0,1,42.449,0.0,1,42.449,0.0,42.449,0.0,base,,0.25285767646127955,0,0.854963578537085,0.22878999981321085,0.24562233179462478,0.0,25.44437602636209,0,0,0,0
EDOMEX - TLANEPANTLA,1705MDF058,2024-09-03,0.0810841805555555,0.1780869488888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19842125462354868,0.5256521245632936,0.1068897830082205,0.8955157424180629,0,0.27439471963024975,0,0,,18000.0,3205.56508,7877.84,6916.59492,14794.43492,0.312,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-07,2024-09-03,150,1401.36,0.0,7.828826815642459,0.0,36.686,0.0,4,412.192,0.0,48,1401.36,0.0,150,1401.36,0.0,150,200.1942857142857,0.0,346.876,0.0,base,,0.1190527527741292,1,0.9646526569791554,0.03848032188295938,0.19974780733405156,0.0,23.595799693544617,0,0,0,0
EDOMEX - TLANEPANTLA,1706MDF121,2024-04-19,0.0936686588888888,0.0936686588888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182259985193168,0.6935081516523162,0.14559859224663435,0.7224910171683894,0,0.3647624160089071,0,0,,18000.0,1686.03586,7716.45,8597.51414,16313.96414,0.344,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-04-04,2024-04-19,5,140.386,0.0,9.359066666666669,0.0,140.386,0.0,5,140.386,0.0,5,140.386,0.0,5,140.386,0.0,5,140.386,0.0,140.386,0.0,base,,0.49093559911159007,0,0.8837499920118699,0.05241549320878836,0.26353309762788013,0.0,15.19713044589309,0,0,0,0
EDOMEX - ECATEPEC,1708MDF054,2025-07-10,0.0215123206666666,0.0215123206666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034889678583004,0.7880991030322275,0.3873920100687443,0.7395927885845974,0,0.5476748472541376,0,0,,18000.0,387.221772,12496.22,5116.558228,17612.778228,0.372,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-12-27,2025-07-10,3,32.0372,0.0,0.0572092857142857,0.0,17.0292,0.0,1,17.0292,0.0,1,17.0292,0.0,1,17.0292,0.0,1,1.6861684210526315,0.0,17.0292,0.0,base,,0.3620933807149802,0,0.9384440250700887,0.13946112362474794,0.29947765915224644,0.0,28.42813553192075,0,0,0,0
EDOMEX - TLANEPANTLA,1710MDF045,2024-10-05,0.3791926705555555,0.3961053366666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902583855794367,0.9561828149410732,0.8514254049763219,0.7237697298126964,0,0.8933283689622225,0,0,,18000.0,7129.89606,4172.51,6697.593940000001,10870.10394,0.229,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-14,2024-10-05,16,563.106,0.0,1.4550542635658914,0.0,41.029,0.0,1,41.029,0.0,1,79.218,0.0,2,497.378,0.0,14,43.31584615384615,0.0,219.44,0.0,base,,0.23415503134766202,1,0.9268415110483738,0.30651314579147587,0.3633494696776078,0.0,30.506033652669984,0,0,0,0
EDOMEX - TLANEPANTLA,1711MDF017,2023-11-21,0.1509956999999999,0.320067775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21872906525369085,0.4354227245597831,0.8769918279913979,0.8052448963628269,0,0.7003641866187519,0,0,,18000.0,5761.21995,5139.61,7099.1700500000015,12238.78005,0.258,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-15,2023-11-21,41,501.082,0.0,7.592151515151515,0.0,110.51,0.0,9,501.082,0.0,41,501.082,0.0,41,501.082,0.0,41,167.02733333333333,0.0,371.372,0.0,base,,0.1312374391522145,0,0.8506229354105497,0.3157170580769032,0.16546063533271757,0.0,23.056705212799002,0,0,0,0
EDOMEX - TLANEPANTLA,1711MDF033,2024-03-07,0.0007347216666666,0.0007347216666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7092237940385115,0.2732225621222995,0.34796771027970785,0.7590801212870232,0,0.3180696510167445,0,0,,18000.0,13.22499,5475.49,12511.28501,17986.77501,0.38,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-07,2024-03-07,1,1.149,0.0,1.149,0.0,1.149,0.0,1,1.149,0.0,1,1.149,0.0,1,1.149,0.0,1,1.149,0.0,1.149,0.0,base,,0.4255342764231069,1,0.9892081081915667,0.12526837570069482,0.10382457360647382,0.0,11.251450093443475,0,0,0,0
EDOMEX - TLANEPANTLA,1711MDF126,2025-02-20,0.0001327772222222,0.0001327772222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282198063284626,0.3609150563555455,0.734509191616931,0.700930740915409,0,0.5850715375123767,0,0,,18000.0,2.38999,13896.94,4100.67001,17997.61001,0.38,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-20,2025-02-20,1,0.199,0.0,0.199,0.0,0.199,0.0,1,0.199,0.0,1,0.199,0.0,1,0.199,0.0,1,0.199,0.0,0.199,0.0,base,,0.43693188379707754,0,0.9640061098120181,0.26442330898209515,0.13714772141510728,0.0,16.743491878710934,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF018,2024-06-08,0.0628912855555555,0.0628912855555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6663006557529337,0.26024807070287115,0.6008688927765519,0.7405007232723506,0,0.46462056394707957,0,0,,18000.0,1132.04314,11789.19,5078.766859999998,16867.95686,0.356,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-16,2024-06-08,9,94.214,0.0,0.4618333333333333,0.0,16.41,0.0,1,32.06,0.0,2,47.64,0.0,3,94.214,0.0,9,13.459142857142856,0.0,46.574,0.0,base,,0.3997803934517602,1,0.9181059778891355,0.21631280139955866,0.09889426686709105,0.0,5.6128149092467705,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF125,2024-04-04,0.0224113272222222,0.0224113272222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195023948767139,0.47395016276595353,0.9843432443839085,0.7640871989334762,0,0.7801860117367265,0,0,,18000.0,403.40389,12724.09,4872.506109999998,17596.59611,0.371,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-04-04,2024-04-04,1,33.589,0.0,33.589,0.0,33.589,0.0,1,33.589,0.0,1,33.589,0.0,1,33.589,0.0,1,33.589,0.0,33.589,0.0,base,,0.1917014369260283,0,0.9452477918339336,0.35436356797820706,0.18010106185106234,0.0,18.72296701617031,0,0,0,0
EDOMEX - ECATEPEC,1712MDF126,2024-10-26,0.0698328122222222,0.0698328122222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515787105481204,0.8893347309145174,0.14494147271804217,0.6985655671636435,0,0.4426987759966323,0,0,,18000.0,1256.99062,12865.95,3877.059379999999,16743.00938,0.353,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-10-17,2024-10-26,8,104.662,0.0,11.629111111111111,0.0,104.662,0.0,8,104.662,0.0,8,104.662,0.0,8,104.662,0.0,8,104.662,0.0,104.662,0.0,base,,0.5109472263288722,2,0.9167231931227081,0.05217893017849518,0.33794719774751664,0.0,29.97263599484089,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF131,2024-08-19,0.4724799761111111,0.9530787116666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315351809323241,0.43297306839904653,0.5729984787824629,0.7137185418410997,0,0.5169883146290963,0,0,,18000.0,17155.41681,485.93,358.6531900000012,844.5831900000012,0.018,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-09-13,2024-08-19,90,3836.342,0.0,11.283358823529412,0.0,918.825,0.0,22,1706.5929999999996,0.0,43,3017.3140000000003,0.0,72,3836.342,0.0,90,319.69516666666664,0.0,716.664,0.0,base,,0.4389211085593944,2,0.9542420779790223,0.20627945236168663,0.16452976599163768,0.0,46.09557720699122,0,0,0,0
EDOMEX - TLANEPANTLA,1712MDF162,2023-10-18,0.1089756366666666,0.1089756366666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599839093546445,0.2608197150880445,0.6151744461561841,0.7403175119155532,0,0.4734325537289283,0,0,,18000.0,1961.56146,10284.56,5753.87854,16038.43854,0.339,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-21,2023-10-18,5,168.346,0.0,6.474846153846154,0.0,168.346,0.0,5,168.346,0.0,5,168.346,0.0,5,168.346,0.0,5,168.346,0.0,168.346,0.0,base,,0.3959903456127867,1,0.8688059964146452,0.22146280061622628,0.09911149173345693,0.0,12.649562244745429,0,0,0,0
EDOMEX - ECATEPEC,1800827,2025-07-18,0.0382174880555555,0.0382174880555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548746092330074,0.5854443449146839,0.3461314281204985,0.7479100287241136,0,0.4418565948381727,0,0,,18000.0,687.9147849999999,6645.73,10666.355215,17312.085215,0.365,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-29,2025-07-18,2,57.2785,0.0,3.014657894736842,0.0,57.2785,0.0,2,57.2785,0.0,2,57.2785,0.0,2,57.2785,0.0,2,57.2785,0.0,57.2785,0.0,base,,0.39292476553980443,2,0.9124891393327642,0.12460731412337947,0.22246885106757988,0.0,7.384974812681627,0,0,0,0
EDOMEX - TLANEPANTLA,1801MDF009,2025-04-15,0.0538942077777777,0.0538942077777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449349417353976,0.9930038407838059,0.09990028929750018,0.6973379225877461,0,0.4571417098920225,0,0,,18000.0,970.09574,6279.23,10750.67426,17029.90426,0.36,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-01,2025-04-15,6,80.77400000000002,0.0,1.8357727272727276,0.0,66.515,0.0,5,80.77400000000002,0.0,6,80.77400000000002,0.0,6,80.77400000000002,0.0,6,40.387,0.0,57.196,0.0,base,,0.5069609650412386,3,0.8969752047902004,0.035964104147100065,0.37734145949784625,0.0,17.74138537847287,0,0,0,0
EDOMEX - TLANEPANTLA,1802709,2025-02-03,0.0273941427777777,0.0273941427777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8628970164895097,0.29499947937023846,0.10476539481628014,0.7481039401500499,0,0.18085902863786346,0,0,,18000.0,493.09457,12273.07,5233.835429999999,17506.90543,0.37,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-27,2025-02-03,3,41.057,0.0,0.1315929487179487,0.0,14.709,0.0,1,14.709,0.0,1,14.709,0.0,1,41.057,0.0,3,3.7324545454545457,0.0,14.919,0.0,base,,0.5177382098937058,0,0.9143517340891648,0.03771554213386085,0.11209980216069063,0.0,11.742301021249935,0,0,0,0
EDOMEX - ECATEPEC,1802MDF002,2025-03-03,0.0079059161111111,0.0079059161111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133947301743468,0.8071019317887321,0.48397260674504716,0.7240064501039091,0,0.6132243367625212,0,0,,18000.0,142.30649,10404.92,7452.773510000001,17857.69351,0.377,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-03,2025-03-03,1,11.849,0.0,11.849,0.0,11.849,0.0,1,11.849,0.0,1,11.849,0.0,1,11.849,0.0,1,11.849,0.0,11.849,0.0,base,,0.368036838104608,1,0.913066171400451,0.17423013842821697,0.3066987340797182,0.0,34.90731686644442,0,0,0,0
EDOMEX - ECATEPEC,1802MDF053,2025-03-21,0.0043763105555555,0.0043763105555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791687248885781,0.8466011878408417,0.709558578919257,0.7273326942802772,0,0.7643756224878909,0,0,,18000.0,78.77359,11454.2,6467.026409999999,17921.22641,0.378,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-21,2025-03-21,1,6.559,0.0,6.559,0.0,6.559,0.0,1,6.559,0.0,1,6.559,0.0,1,6.559,0.0,1,6.559,0.0,6.559,0.0,base,,0.28750123493314683,1,0.8700331529690872,0.2554410884109325,0.32170845137951987,0.0,5.247214074646622,0,0,0,0
EDOMEX - ECATEPEC,1802MDF058,2025-07-27,0.1022068838333333,0.1022068838333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394671513362289,0.48010961409297526,0.7168326865918426,0.7657045206474836,0,0.6221434575922957,0,0,,18000.0,1839.723909,12265.64,3894.636091,16160.276091,0.341,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-22,2025-07-27,10,151.46089999999998,0.0,0.4467873156342182,0.0,12.6297,0.0,1,28.6489,0.0,2,44.6279,0.0,3,151.46089999999998,0.0,10,12.621741666666663,0.0,50.577,0.0,base,,0.2636802908017373,1,0.9867083998992641,0.25805976717306334,0.1824416533553306,0.0,47.17728496773382,0,0,0,0
EDOMEX - TLANEPANTLA,1803342,2025-04-19,0.0423425261111111,0.0423425261111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809757974772087,0.6696104598928768,0.22647152473727836,0.7240106308707943,0,0.40372709879951774,0,0,,18000.0,762.16547,11736.05,5501.784530000001,17237.83453,0.364,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-05,2025-04-19,6,63.097,0.0,0.1188267419962335,0.0,35.919,0.0,4,35.919,0.0,4,35.919,0.0,4,35.919,0.0,4,3.5053888888888887,0.0,35.919,0.0,base,,0.4685854784863252,1,0.852168899990338,0.08152974890542021,0.2544519747592932,0.0,41.793667036281086,0,0,0,0
EDOMEX - TLANEPANTLA,1804272,2024-08-15,0.0402388377777777,0.0402388377777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501206715424169,0.5070611545997165,0.865862577616576,0.6930014304324293,0,0.7223420084098322,0,0,,18000.0,724.29908,10920.79,6354.910919999998,17275.70092,0.365,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-04-25,2024-08-15,2,60.308,0.0,0.5384642857142857,0.0,30.079,0.0,1,30.079,0.0,1,60.308,0.0,2,60.308,0.0,2,15.077,0.0,30.229,0.0,base,,0.39007240292545015,0,0.8514102122744358,0.31171052794196735,0.19268323874789225,0.0,26.098835459241283,0,0,0,0
EDOMEX - TLANEPANTLA,1804501,2023-11-11,0.0063995599999999,0.0063995599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22461618935690691,0.35938918173208084,0.4117645134158702,0.8656830765123024,0,0.3908143807423545,0,0,,18000.0,115.19208,11366.23,6518.57792,17884.80792,0.378,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-11,2023-11-11,1,10.008,0.0,10.008,0.0,10.008,0.0,1,10.008,0.0,1,10.008,0.0,1,10.008,0.0,1,10.008,0.0,10.008,0.0,base,,0.13476971361414414,0,0.9022817845947121,0.14823522482971327,0.13656788905819073,0.0,44.600515451697,0,0,0,0
EDOMEX - TLANEPANTLA,1804586,2025-04-30,0.0111023776111111,0.0111023776111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733061764279371,0.5016294842733655,0.96634746297395,0.7755814015942725,0,0.7804602714937161,0,0,,18000.0,199.842797,8586.26,9213.897203,17800.157203,0.376,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-04-30,2025-04-30,1,16.6397,0.0,16.6397,0.0,16.6397,0.0,1,16.6397,0.0,1,16.6397,0.0,1,16.6397,0.0,1,16.6397,0.0,16.6397,0.0,base,,0.16398370585676225,0,0.9368526889085544,0.347885086670622,0.19061920402387889,0.0,32.00655130426291,0,0,0,0
EDOMEX - TLANEPANTLA,1912VLL28,2025-01-28,0.0013798155555555,0.0013798155555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418060879953015,0.2143309081261148,0.16715076584643476,0.7523439134495132,0,0.18602282275830678,0,0,,18000.0,24.83668,5724.92,12250.24332,17975.16332,0.379,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-26,2025-01-28,2,2.0679999999999996,0.0,1.0339999999999998,0.0,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2,2.0679999999999996,0.0,2.0679999999999996,0.0,base,,0.5050836527971809,0,0.8751514517540899,0.060174275704716514,0.08144574508792363,0.0,47.73188969763429,0,0,0,0
EDOMEX - TLANEPANTLA,2000012,2024-07-19,0.0218301766666666,0.0218301766666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300402777450425,0.7455145197581438,0.8455405487112884,0.6313839031377333,0,0.8055301371300305,0,0,,18000.0,392.94318,9895.7,7711.356820000001,17607.05682,0.372,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-07-02,2024-07-19,2,32.718,0.0,2.044875,0.0,32.718,0.0,2,32.718,0.0,2,32.718,0.0,2,32.718,0.0,2,32.718,0.0,32.718,0.0,base,,0.4980241666470255,1,0.9246471605465826,0.3043945975360638,0.2832955175080946,0.0,16.9671666606071,0,0,0,0
