placa,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo
6CS4E9,Estado de M̩xico,2025-01-22,2025-04-03,101,2302.769,0.0,32.4333661971831,0.0,1034.8,0.0,43,2302.769,0.0,101,2302.769,0.0,101,2302.769,0.0,101,767.5896666666666,0.0,1050.59,0.0
6CS4L60,Estado de M̩xico,2025-01-23,2025-07-21,543,11662.0163,0.0,65.51694550561797,0.0,1340.1203999999998,0.0,47,6977.1913,0.0,251,11662.0163,0.0,543,11662.0163,0.0,543,1943.6693833333331,0.0,3259.6705,0.0
6CS5F50,Estado de M̩xico,2025-01-22,2025-07-14,246,7225.496299999999,0.0,41.76587456647398,0.0,1295.4817999999998,0.0,53,3983.6803,0.0,148,7225.496299999999,0.0,246,7225.496299999999,0.0,246,1204.249383333333,0.0,1797.78,0.0
6CS8F90,Estado de M̩xico,2025-01-22,2025-03-25,41,1138.781,0.0,18.668540983606558,0.0,929.2849999999997,0.0,30,1138.781,0.0,41,1138.781,0.0,41,1138.781,0.0,41,379.59366666666665,0.0,909.265,0.0
6CSL90,Estado de M̩xico,2025-01-22,2025-04-22,85,2891.584,0.0,32.48970786516854,0.0,1338.7499999999998,0.0,39,2891.584,0.0,85,2891.584,0.0,85,2891.584,0.0,85,722.8959999999998,0.0,1285.28,0.0
701TL011C,Estado de M̩xico,2024-07-03,2025-07-31,261,9548.3194,0.0,24.357957653061224,0.0,932.1194,0.0,24,2510.6997,0.0,67,4997.327399999999,0.0,136,9141.5294,0.0,247,682.0228142857143,0.0,910.421,0.0
705TL005M,Estado de M̩xico,2023-11-20,2025-07-31,313,9350.300000000001,0.0,15.105492730210019,0.0,772.271,0.0,31,2377.0681999999993,0.0,86,4629.3859999999995,0.0,158,8292.904999999999,0.0,271,445.2523809523809,0.0,850.8848,0.0
710TL023M,Estado de M̩xico,2024-08-26,2025-07-22,13,225.39329999999998,1352.76,0.6830099999999999,4.099272727272727,0.1293,0.78,1,0.1293,0.78,1,0.1293,0.78,1,225.39329999999998,1352.76,13,18.782775,112.73,166.095,996.8399999999999
710TL065M,Estado de M̩xico,2025-06-30,2025-06-30,1,15.6297,0.0,15.6297,0.0,15.6297,0.0,1,15.6297,0.0,1,15.6297,0.0,1,15.6297,0.0,1,15.6297,0.0,15.6297,0.0
71BA4V,Estado de M̩xico,2023-11-04,2025-07-25,82,25803.188899999997,0.0,41.02255786963433,0.0,1390.9483,0.0,4,4044.9749,0.0,12,8540.8149,0.0,25,14087.4319,0.0,40,1228.723280952381,0.0,2948.488,0.0
741601J,Estado de M̩xico,2024-04-25,2024-04-25,1,9.759,16.59,9.759,16.59,9.759,16.59,1,9.759,16.59,1,9.759,16.59,1,9.759,16.59,1,9.759,16.59,9.759,16.59
744733J,Estado de M̩xico,2023-10-14,2025-07-13,193,9074.550899999998,0.0,14.223434012539183,0.0,146.4178,0.0,3,1183.0158999999999,0.0,26,2919.9149000000007,0.0,62,6016.7979,0.0,128,412.4795863636364,0.0,695.224,0.0
747276J,Estado de M̩xico,2024-12-10,2024-12-10,1,37.679,0.0,37.679,0.0,37.679,0.0,1,37.679,0.0,1,37.679,0.0,1,37.679,0.0,1,37.679,0.0,37.679,0.0
752895J,Estado de M̩xico,2024-08-29,2025-05-22,115,3524.6666,0.0,13.300628679245284,0.0,119.6146,0.0,5,198.2296,0.0,8,1547.7426,0.0,55,3524.6666,0.0,115,391.6296222222222,0.0,789.347,0.0
753233J,Estado de M̩xico,2024-08-31,2025-07-28,58,1373.5666,0.0,4.162323030303031,0.0,130.13,0.0,6,423.4225999999999,0.0,21,690.2626,0.0,34,1373.5666,0.0,58,114.46388333333333,0.0,222.24200000000002,0.0
754292J,Estado de M̩xico,2024-09-03,2025-05-17,116,3636.9346999999993,0.0,14.206776171874997,0.0,128.6997,0.0,3,337.2897,0.0,13,1762.0186999999999,0.0,59,3636.9346999999993,0.0,116,404.1038555555556,0.0,856.397,0.0
756963J,Estado de M̩xico,2025-05-30,2025-07-16,46,1716.8786000000002,0.0,37.32344782608696,0.0,1321.4715999999999,0.0,36,1716.8786000000002,0.0,46,1716.8786000000002,0.0,46,1716.8786000000002,0.0,46,858.4393,0.0,1126.0148,0.0
757306J,Estado de M̩xico,2024-09-02,2024-09-06,2,38.12,0.0,12.706666666666665,0.0,38.12,0.0,2,38.12,0.0,2,38.12,0.0,2,38.12,0.0,2,38.12,0.0,38.12,0.0
7681JFL,Estado de M̩xico,2024-12-08,2025-07-01,28,345.85390000000007,0.0,1.6870921951219515,0.0,106.7072,0.0,9,220.79389999999998,0.0,18,317.2359,0.0,26,345.85390000000007,0.0,28,49.40770000000001,0.0,100.3677,0.0
770517J,Estado de M̩xico,2024-08-28,2025-07-27,390,9577.096099999999,0.0,28.846674999999998,0.0,261.44810000000007,0.0,13,261.44810000000007,0.0,13,3320.2481000000002,0.0,133,9577.096099999999,0.0,390,798.0913416666667,0.0,1391.98,0.0
770529J,Estado de M̩xico,2024-09-27,2025-07-31,245,5821.6898,0.0,19.025130065359477,0.0,854.1321,0.0,35,2708.311,0.0,138,3779.4978,0.0,192,5821.6898,0.0,245,529.2445272727272,0.0,1415.103,0.0
770680J,Estado de M̩xico,2024-09-10,2025-07-25,208,9073.3758,0.0,28.622636593059937,0.0,603.7189999999999,0.0,15,2722.3676000000005,0.0,61,5834.951800000001,0.0,129,9073.3758,0.0,208,824.8523454545455,0.0,1234.14,0.0
770778J,Estado de M̩xico,2024-11-30,2025-07-25,15,220.15019999999998,0.0,0.9289037974683544,0.0,114.3712,0.0,6,114.3712,0.0,6,193.09919999999997,0.0,12,220.15019999999998,0.0,15,27.518774999999998,0.0,114.37119999999999,0.0
770792J,Estado de M̩xico,2024-08-28,2025-07-04,392,12319.9314,0.0,39.870328155339806,0.0,719.7519999999998,0.0,29,2405.9004000000004,0.0,77,6916.883399999999,0.0,208,12319.9314,0.0,392,1119.9937636363636,0.0,1586.18,0.0
770804J,Estado de M̩xico,2024-09-03,2025-07-31,434,10035.792099999999,0.0,30.41149121212121,0.0,914.5145,0.0,35,2877.9295999999995,0.0,122,5466.0010999999995,0.0,244,10035.792099999999,0.0,434,836.3160083333333,0.0,1121.962,0.0
770957J,Estado de M̩xico,2024-08-30,2025-07-30,306,8999.100900000001,0.0,26.943415868263475,0.0,844.5254000000001,0.0,34,1862.5619000000002,0.0,73,4618.517900000001,0.0,158,8999.100900000001,0.0,306,749.9250750000001,0.0,1416.013,0.0
770973J,Estado de M̩xico,2024-09-09,2025-07-31,119,3488.7591999999995,0.0,10.767775308641975,0.0,746.3224999999999,0.0,22,782.2282,0.0,24,2403.0842,0.0,85,3488.7591999999995,0.0,119,317.1599272727273,0.0,871.896,0.0
772,Estado de M̩xico,2025-04-23,2025-04-23,1,0.779,0.0,0.779,0.0,0.779,0.0,1,0.779,0.0,1,0.779,0.0,1,0.779,0.0,1,0.779,0.0,0.779,0.0
807703J,Estado de M̩xico,2024-07-16,2024-11-14,40,1396.839,0.0,11.640324999999999,0.0,212.62800000000001,0.0,4,897.4490000000002,0.0,23,1396.839,0.0,40,1396.839,0.0,40,279.3678,0.0,469.361,0.0
8162,Estado de M̩xico,2024-09-19,2025-07-30,11,349.83509999999995,0.0,1.1141245222929934,0.0,69.7281,0.0,3,69.7281,0.0,3,69.7281,0.0,3,349.83509999999995,0.0,11,31.803190909090905,0.0,280.10699999999997,0.0
8163JES,Estado de M̩xico,2023-09-14,2025-06-11,66,888.9671999999999,3056.3900000000003,1.3977471698113206,4.80564465408805,55.968199999999996,0.0,4,55.968199999999996,0.0,4,202.90419999999997,0.0,15,230.5922,0.0,17,40.4076,138.92681818181816,298.775,1582.59
837757J,Estado de M̩xico,2024-09-10,2025-03-24,178,5454.9,0.0,27.973846153846154,0.0,1009.745,0.0,32,2566.575,0.0,88,5007.829,0.0,165,5454.9,0.0,178,779.2714285714285,0.0,1012.01,0.0
838745J,Estado de M̩xico,2024-10-09,2025-07-31,118,3639.8184,0.0,12.380334693877552,0.0,577.627,0.0,16,877.9463999999999,0.0,26,2194.7043999999996,0.0,65,3639.8184,0.0,118,363.98184000000003,0.0,795.795,0.0
838850J,Estado de M̩xico,2024-09-03,2025-07-30,164,8091.487800000001,0.0,24.519660000000002,0.0,584.4553,0.0,12,2020.2408,0.0,43,4196.8838000000005,0.0,90,8091.487800000001,0.0,164,674.29065,0.0,894.41,0.0
845NA083C,Estado de M̩xico,2024-03-03,2024-03-03,1,32.349,0.0,32.349,0.0,32.349,0.0,1,32.349,0.0,1,32.349,0.0,1,32.349,0.0,1,32.349,0.0,32.349,0.0
845NA116C,Estado de M̩xico,2024-07-22,2024-07-22,1,1.879,0.0,1.879,0.0,1.879,0.0,1,1.879,0.0,1,1.879,0.0,1,1.879,0.0,1,1.879,0.0,1.879,0.0
852EC085,Estado de M̩xico,2024-09-01,2025-07-31,99,3969.0127,1868.4,11.918957057057058,5.610810810810811,137.78140000000002,537.6,7,589.2467,1868.4000000000003,22,2480.5357,1868.4,64,3969.0127,1868.4,99,330.7510583333333,155.7,709.65,1161.1
867004J,Estado de M̩xico,2024-09-12,2025-07-23,225,8394.3135,0.0,26.818892971246008,0.0,79.0884,0.0,3,1717.6385,0.0,48,4923.5885,0.0,128,8394.3135,0.0,225,763.1194090909091,0.0,1126.2,0.0
88107,Estado de M̩xico,2023-09-24,2023-09-25,2,77.928,0.0,77.928,0.0,77.928,0.0,2,77.928,0.0,2,77.928,0.0,2,77.928,0.0,2,77.928,0.0,77.928,0.0
8E9003481,Estado de M̩xico,2025-01-16,2025-04-14,194,3705.969,0.0,42.597344827586205,0.0,1200.7949999999998,0.0,58,3705.969,0.0,194,3705.969,0.0,194,3705.969,0.0,194,1235.323,0.0,1379.32,0.0
902246,Estado de M̩xico,2024-10-11,2024-11-23,57,1631.524,0.0,38.84580952380952,0.0,1241.6139999999998,0.0,42,1631.524,0.0,57,1631.524,0.0,57,1631.524,0.0,57,815.762,0.0,983.554,0.0
9026746,Estado de M̩xico,2025-05-19,2025-07-31,93,1983.7265000000002,0.0,27.55175694444445,0.0,575.6166999999999,0.0,27,1983.7265000000002,0.0,93,1983.7265000000002,0.0,93,1983.7265000000002,0.0,93,661.2421666666667,0.0,985.7532,0.0
906068,Estado de M̩xico,2024-10-26,2025-07-31,170,4133.316400000001,0.0,14.868044604316548,0.0,294.5294,0.0,11,294.5294,0.0,11,2316.6204000000007,0.0,91,4133.316400000001,0.0,170,413.33164000000005,0.0,1111.19,0.0
906301,Estado de M̩xico,2024-11-24,2025-04-04,258,8858.579999999998,0.0,67.62274809160304,0.0,957.3699999999999,0.0,31,7672.686,0.0,223,8858.579999999998,0.0,258,8858.579999999998,0.0,258,1771.716,0.0,4044.688,0.0
91171,Estado de M̩xico,2023-10-02,2024-08-06,22,715.4750000000001,0.0,2.3229707792207797,0.0,39.919,0.0,1,39.919,0.0,1,39.919,0.0,1,715.4750000000001,0.0,22,65.04318181818181,0.0,474.47999999999996,0.0
9312JES,Estado de M̩xico,2023-10-03,2025-07-31,319,3439.3162,0.0,5.156396101949026,0.0,319.3102,0.0,26,480.1226,0.0,44,652.3441999999999,0.0,57,652.3441999999999,0.0,57,149.53548695652174,0.0,427.137,0.0
94AL6N,Estado de M̩xico,2023-10-04,2024-02-09,12,4428.221,0.0,34.86788188976377,0.0,1119.9279999999999,0.0,3,3298.4939999999997,0.0,9,4428.221,0.0,12,4428.221,0.0,12,885.6442,0.0,1129.7269999999999,0.0
9RK9096968,Estado de M̩xico,2024-11-23,2025-07-31,271,7665.8998,0.0,30.786746184738956,0.0,1139.6058999999998,0.0,39,3197.0572,0.0,105,5637.2778,0.0,202,7665.8998,0.0,271,851.7666444444444,0.0,1209.922,0.0
A00001A,AGUASCALIENTES,2019-01-02,2022-07-07,1114,32635.16,1182.0,25.456443057722307,0.921996879875195,886.44,0.0,35,2588.1600000000003,0.0,97,4892.4800000000005,0.0,179,10070.720000000001,0.0,364,758.9572093023255,27.488372093023255,934.01,150.0
A00002A,AGUASCALIENTES,2019-01-02,2022-12-27,1474,37025.25,1282.5,25.446907216494846,0.8814432989690721,815.17,0.0,39,2705.4799999999996,0.0,120,5440.710000000001,0.0,253,10639.46,0.0,484,755.6173469387757,26.1734693877551,958.69,195.0
A00007A,AGUASCALIENTES,2019-06-25,2021-11-26,881,32962.979999999996,5508.0,37.28843891402715,6.230769230769231,1224.56,182.0,33,3109.7000000000003,511.0,80,6436.710000000001,1106.0,166,12787.720000000001,2170.0,313,1098.7659999999998,183.6,1730.22,432.0
A00012,Estado de M̩xico,2024-11-15,2024-11-30,2,14.104,30.38,1.0074285714285713,2.17,14.104,30.38,2,14.104,30.38,2,14.104,30.38,2,14.104,30.38,2,14.104,30.38,14.104,30.38
A00016A,AGUASCALIENTES,2019-01-02,2021-08-30,653,14844.0,252.0,15.303092783505155,0.2597938144329897,354.31,0.0,21,1257.73,0.0,58,2469.3800000000006,0.0,113,4724.57,0.0,235,449.8181818181818,7.636363636363637,803.05,246.0
A00022A,AGUASCALIENTES,2019-01-01,2024-07-11,2020,38433.976,8584.0,19.045577799801784,4.253716551040634,799.324,0.0,46,2281.384,0.0,136,4247.486000000001,0.0,250,8817.795999999998,0.0,479,565.2055294117646,126.23529411764706,925.5,322.0
A00027A,AGUASCALIENTES,2019-01-02,2023-11-02,2191,56837.38,0.0,32.220736961451244,0.0,544.77,0.0,23,560.76,0.0,24,2610.47,0.0,121,8013.68,0.0,363,963.3454237288136,0.0,1397.28,0.0
A00038A,AGUASCALIENTES,2019-01-02,2020-05-11,823,13896.98,0.0,28.07470707070707,0.0,480.92,0.0,24,1710.43,0.0,94,4389.84,0.0,260,9067.77,0.0,541,817.4694117647059,0.0,1170.95,0.0
A00039A,AGUASCALIENTES,2019-01-02,2021-06-13,1079,25853.579999999998,174.0,28.95137737961926,0.1948488241881299,945.2300000000001,0.0,39,2616.58,0.0,111,4899.349999999999,0.0,201,9587.220000000001,0.0,386,861.786,5.8,1106.74,174.0
A00042A,AGUASCALIENTES,2021-06-26,2023-06-22,446,14489.4,1626.0,19.985379310344825,2.242758620689655,326.39,0.0,11,1130.95,0.0,33,2564.41,0.0,71,5752.01,246.0,163,579.576,65.04,931.9,180.0
A00053A,AGUASCALIENTES,2019-01-02,2019-10-05,445,10575.59,0.0,38.45669090909091,0.0,925.9399999999999,0.0,40,3181.2599999999998,0.0,142,6507.07,0.0,274,10575.59,0.0,445,1057.5589999999997,0.0,1324.85,0.0
A0005J,Estado de M̩xico,2023-09-15,2025-06-19,10,159.4355,0.0,0.24834190031152648,0.0,8.4395,0.0,1,58.618500000000004,0.0,4,76.0475,0.0,5,76.0475,0.0,5,7.247068181818182,0.0,50.179,0.0
A00065A,AGUASCALIENTES,2019-01-02,2019-05-20,284,5399.99,0.0,39.130362318840575,0.0,1115.31,0.0,62,3555.61,0.0,186,5399.99,0.0,284,5399.99,0.0,284,1079.998,0.0,1243.71,0.0
A00068A,AGUASCALIENTES,2019-01-02,2019-03-05,130,2469.12,0.0,39.824516129032254,0.0,976.5200000000001,0.0,52,2469.12,0.0,130,2469.12,0.0,130,2469.12,0.0,130,823.04,0.0,1361.56,0.0
A00070A,AGUASCALIENTES,2019-01-01,2019-09-05,317,9058.060000000001,0.0,36.6723076923077,0.0,1041.71,0.0,28,3050.7800000000007,0.0,95,6371.8,0.0,214,9058.060000000001,0.0,317,1006.4511111111112,0.0,1239.54,0.0
A00079A,AGUASCALIENTES,2019-10-21,2022-08-12,885,16220.55,3365.0,15.809502923976607,3.279727095516569,173.54999999999998,0.0,6,191.94,0.0,7,2053.97,0.0,96,2053.97,0.0,96,463.4442857142857,96.14285714285714,1249.3100000000002,350.0
A00082A,AGUASCALIENTES,2019-01-02,2025-07-31,2837,78541.428,7.0,32.69834637801832,0.0029142381348875937,1697.2968,0.0,77,3178.6976999999997,0.0,133,6514.7080000000005,0.0,271,13248.957,0.0,553,969.6472592592594,0.08641975308641975,1774.9629,7.0
A00091A,AGUASCALIENTES,2019-01-02,2020-10-13,402,7317.27,0.0,11.274684129429893,0.0,342.73,0.0,18,551.24,0.0,32,1009.3699999999999,0.0,61,2566.4799999999996,0.0,149,332.6031818181818,0.0,584.7,0.0
A00095A,AGUASCALIENTES,2019-01-03,2019-05-16,244,6502.23,0.0,48.88894736842105,0.0,1332.03,0.0,53,4366.9,0.0,170,6502.23,0.0,244,6502.23,0.0,244,1300.4460000000001,0.0,1592.0,0.0
A00096A,AGUASCALIENTES,2019-01-02,2019-06-21,300,7161.1,702.0,42.124117647058824,4.129411764705883,1351.8199999999997,0.0,54,3867.83,0.0,152,7161.1,702.0,300,7161.1,702.0,300,1193.5166666666667,117.0,1305.71,360.0
A00115A,AGUASCALIENTES,2019-01-02,2025-01-23,1921,54977.405,1350.0,24.842930411206506,0.6100316312697696,685.583,0.0,29,1983.422,0.0,81,3763.335,0.0,150,7875.485000000001,0.0,301,742.9379054054054,18.243243243243242,939.77,369.0
A00136A,AGUASCALIENTES,2019-01-03,2020-02-17,475,12777.57,4212.0,31.16480487804878,10.273170731707317,600.9,207.0,23,2044.63,720.0,79,4935.7300000000005,1566.0,184,10739.37,3600.0,406,912.6835714285713,300.85714285714283,1373.48,432.0
A00137A,AGUASCALIENTES,2019-02-01,2020-01-17,155,5970.4400000000005,957.0,17.107277936962753,2.7421203438395416,57.18,18.0,2,57.18,18.0,2,304.90999999999997,81.0,9,5970.4400000000005,957.0,155,497.5366666666667,79.75,1359.52,192.0
A00147A,AGUASCALIENTES,2019-01-01,2021-11-30,1448,41582.32,0.0,39.081127819548875,0.0,1012.0799999999999,0.0,30,3288.79,0.0,93,6539.58,0.0,197,13186.32,0.0,396,1155.0644444444447,0.0,1504.49,0.0
A00148A,AGUASCALIENTES,2019-01-01,2020-06-23,841,17138.190000000002,0.0,31.79627087198516,0.0,783.95,0.0,40,1960.67,0.0,97,5035.110000000001,0.0,249,11283.34,0.0,564,952.1216666666668,0.0,1101.35,0.0
A00150A,AGUASCALIENTES,2019-01-01,2022-09-08,1688,60460.0,0.0,44.951672862453535,0.0,1003.96,0.0,26,3348.92,0.0,84,7238.84,0.0,186,15514.05,0.0,398,1343.5555555555557,0.0,1936.08,0.0
A00158A,AGUASCALIENTES,2019-01-02,2024-08-27,2089,56374.816999999995,0.0,27.313380329457363,0.0,1029.486,0.0,41,3017.85,0.0,121,5127.137000000001,0.0,197,8498.377,0.0,322,817.0263333333332,0.0,1398.27,0.0
A0016D,Estado de M̩xico,2024-01-05,2025-07-18,60,872.1107,5234.960000000001,1.5573405357142855,9.348142857142859,15.6297,93.78,1,15.6297,93.78,1,71.6867,430.19999999999993,5,101.3347,608.1,7,45.90056315789474,275.5242105263158,272.56,1636.28
A00172A,AGUASCALIENTES,2019-01-01,2024-04-17,3273,52744.028000000006,190.0,27.286098292809108,0.0982928091050181,1377.1229999999998,0.0,89,1747.848,0.0,112,4401.048000000001,0.0,292,10233.777999999998,0.0,705,811.4465846153846,2.923076923076923,1440.94,100.0
A00178A,AGUASCALIENTES,2019-01-02,2019-01-16,23,723.64,0.0,51.68857142857143,0.0,723.64,0.0,23,723.64,0.0,23,723.64,0.0,23,723.64,0.0,23,723.64,0.0,723.64,0.0
A00180A,AGUASCALIENTES,2019-01-02,2020-08-11,998,17988.88,770.0,30.645451448040887,1.31175468483816,1062.3200000000002,0.0,62,2469.1400000000003,0.0,156,4763.86,0.0,282,10801.039999999999,0.0,597,899.4440000000001,38.5,1245.47,600.0
A00188A,AGUASCALIENTES,2019-01-01,2020-07-07,1261,19821.989999999998,90.0,35.84446654611211,0.162748643761302,760.63,0.0,40,1625.0299999999997,0.0,91,4701.48,0.0,251,12382.16,0.0,755,1043.2626315789475,4.7368421052631575,1446.05,70.0
A00191A,AGUASCALIENTES,2019-01-01,2019-05-22,254,4725.2699999999995,1035.0,33.51255319148936,7.340425531914893,1124.1499999999999,0.0,59,3371.22,333.0,176,4725.2699999999995,1035.0,254,4725.2699999999995,1035.0,254,945.0539999999999,207.0,1070.7,468.0
A00196A,AGUASCALIENTES,2019-01-01,2022-06-11,1431,26824.47,119.0,21.34007159904535,0.09466984884645982,32.97,0.0,2,244.20999999999998,0.0,15,401.16999999999996,0.0,24,2554.4900000000007,0.0,141,638.6778571428571,2.8333333333333335,1176.5,119.0
A00200A,AGUASCALIENTES,2019-01-01,2024-03-27,1664,56163.731,0.0,29.374336297071128,0.0,1049.861,0.0,27,2883.1009999999997,0.0,83,5832.201,0.0,164,11587.530999999999,0.0,328,877.558296875,0.0,1317.09,0.0
A00201A,AGUASCALIENTES,2019-01-01,2024-04-25,2763,60267.789000000004,0.0,31.065870618556705,0.0,458.4200000000001,0.0,22,1752.9589999999996,0.0,78,2832.9190000000003,0.0,116,7530.599,0.0,295,927.1967538461538,0.0,1576.67,0.0
A00212A,AGUASCALIENTES,2019-01-01,2019-02-05,54,1230.6799999999998,0.0,35.16228571428571,0.0,1065.08,0.0,47,1230.6799999999998,0.0,54,1230.6799999999998,0.0,54,1230.6799999999998,0.0,54,615.34,0.0,1048.91,0.0
A00213A,AGUASCALIENTES,2019-01-03,2019-02-05,51,1134.29,0.0,34.372424242424245,0.0,1024.19,0.0,46,1134.29,0.0,51,1134.29,0.0,51,1134.29,0.0,51,567.145,0.0,1034.85,0.0
A00214A,AGUASCALIENTES,2019-01-02,2022-04-15,1917,42583.1,0.0,35.51551292743953,0.0,22.26,0.0,1,2186.1800000000003,0.0,88,5769.380000000001,0.0,245,11725.46,0.0,512,1064.5774999999999,0.0,1377.2,0.0
A00215A,AGUASCALIENTES,2019-01-02,2021-02-20,1526,25824.269999999997,360.0,33.108038461538456,0.46153846153846156,832.6899999999999,0.0,47,2451.09,0.0,139,5135.9400000000005,0.0,296,10552.71,0.0,609,956.4544444444443,13.333333333333334,1294.25,360.0
A00217A,AGUASCALIENTES,2020-03-25,2021-09-13,445,16330.46,0.0,30.410540037243948,0.0,1157.7199999999998,0.0,29,2943.4399999999996,0.0,78,5839.150000000001,0.0,161,11356.98,0.0,310,907.2477777777777,0.0,1116.23,0.0
A0022K,Estado de M̩xico,2024-01-25,2025-03-16,9,121.312,0.0,0.2923180722891566,0.0,27.019,0.0,2,37.748000000000005,0.0,3,70.46600000000001,0.0,5,118.94299999999998,0.0,8,8.665142857142857,0.0,27.019,0.0
A00232A,AGUASCALIENTES,2019-02-21,2021-09-13,1315,27931.82,0.0,29.90558886509636,0.0,1115.6599999999999,0.0,67,3155.12,0.0,180,5677.96,0.0,315,10373.44,0.0,568,872.869375,0.0,1419.64,0.0
A00234A,AGUASCALIENTES,2019-01-01,2019-09-23,458,7052.34,0.0,26.612603773584905,0.0,9.94,0.0,1,823.8000000000002,0.0,53,4020.29,0.0,262,7052.34,0.0,458,783.5933333333332,0.0,1145.52,0.0
A00241A,AGUASCALIENTES,2019-01-02,2023-05-16,1478,45262.72,0.0,28.377880877742946,0.0,93.07,0.0,2,286.81,0.0,7,321.11,0.0,8,6108.25,0.0,200,838.1985185185184,0.0,1220.99,0.0
A00242A,AGUASCALIENTES,2019-04-12,2022-05-17,1088,26249.690000000002,1609.0,23.229814159292037,1.4238938053097345,791.8800000000001,0.0,36,2156.9399999999996,0.0,97,4098.69,0.0,182,9027.36,0.0,403,690.7813157894736,42.3421052631579,903.4300000000001,210.0
A00252A,AGUASCALIENTES,2019-01-02,2022-11-01,1544,35779.45,2040.0,25.575017869907075,1.4581844174410292,262.43,0.0,7,749.8300000000002,0.0,21,1262.4699999999998,0.0,43,6632.639999999999,0.0,291,761.2648936170212,43.40425531914894,1144.47,405.0
A00253A,AGUASCALIENTES,2019-01-02,2022-08-18,1236,29167.760000000002,678.0,22.030030211480366,0.5120845921450151,907.73,0.0,56,2353.39,0.0,139,4137.87,0.0,246,6830.280000000001,0.0,374,648.1724444444444,15.066666666666666,1021.18,174.0
A00275A,AGUASCALIENTES,2019-01-01,2023-11-21,2209,60826.229999999996,252.0,34.09542040358744,0.1412556053811659,15.39,0.0,1,462.36,0.0,20,670.53,0.0,25,6890.93,154.0,181,1013.7705000000001,4.2,1567.11,108.5
A00276A,AGUASCALIENTES,2021-06-19,2023-01-13,486,14709.7,1979.25,25.671378708551483,3.4541884816753927,727.5400000000001,0.0,24,2537.03,0.0,85,5040.030000000001,0.0,172,9989.45,851.5,330,735.4849999999999,98.9625,956.05,203.5
A0028N,Estado de M̩xico,2024-09-16,2025-06-18,3,45.9377,123.69,0.16765583941605838,0.4514233576642336,12.5897,0.0,1,28.268700000000003,0.0,2,28.268700000000003,0.0,2,45.9377,123.69,3,4.59377,12.369,17.669,123.69
A00291A,AGUASCALIENTES,2019-07-05,2025-06-24,1502,48684.191900000005,33898.810000000005,22.321958688674922,15.542783127005963,29.0779,130.82,1,29.0779,130.82,1,29.0779,130.82,1,4854.4419,20826.42,153,666.9067383561644,464.36726027397265,1109.94,3982.4
A00296A,AGUASCALIENTES,2019-01-01,2024-07-09,2384,72204.133,0.0,35.833316625310175,0.0,1170.04,0.0,48,3559.204,0.0,148,7069.253,0.0,272,14578.483000000002,0.0,547,1061.8254852941175,0.0,1392.1399999999999,0.0
A00300A,AGUASCALIENTES,2019-01-01,2021-07-30,1015,24213.15,0.0,25.731296493092458,0.0,651.77,0.0,27,2439.0000000000005,0.0,107,5110.76,0.0,222,8466.21,0.0,367,756.6609375,0.0,1269.47,0.0
A00301A,AGUASCALIENTES,2019-01-02,2019-08-24,339,10823.86,2028.0,46.255811965811965,8.666666666666666,800.3699999999999,162.0,27,3158.84,570.0,95,7812.610000000001,1470.0,245,10823.86,2028.0,339,1352.9824999999998,253.5,1672.44,324.0
A0030N,Estado de M̩xico,2024-09-11,2025-07-27,7,106.756,0.0,0.33465830721003137,0.0,52.839,0.0,4,52.839,0.0,4,52.839,0.0,4,106.756,0.0,7,9.70509090909091,0.0,52.839,0.0
A00316A,AGUASCALIENTES,2019-01-02,2019-05-08,123,4050.4500000000003,246.0,32.14642857142857,1.9523809523809523,796.9499999999999,0.0,24,2764.53,18.0,85,4050.4500000000003,246.0,123,4050.4500000000003,246.0,123,810.09,49.2,1038.75,186.0
A00317A,AGUASCALIENTES,2019-01-02,2022-05-30,1735,26833.020000000004,0.0,21.56995176848875,0.0,829.95,0.0,50,2477.13,0.0,151,3949.59,0.0,247,8068.34,0.0,497,638.8814285714286,0.0,830.67,0.0
A00329A,AGUASCALIENTES,2019-03-29,2022-03-01,662,15545.279999999999,1500.0,14.569147141518274,1.4058106841611997,667.4100000000001,0.0,33,1540.32,0.0,78,2531.1099999999997,0.0,130,5580.65,0.0,265,431.81333333333333,41.666666666666664,876.71,204.0
A00334A,AGUASCALIENTES,2019-01-02,2020-06-08,432,14497.3,0.0,27.719502868068833,0.0,639.74,0.0,20,1815.5500000000002,0.0,59,4318.629999999999,0.0,136,9674.67,0.0,294,805.4055555555556,0.0,980.38,0.0
A00367A,AGUASCALIENTES,2019-03-08,2019-03-08,1,18.35,0.0,18.35,0.0,18.35,0.0,1,18.35,0.0,1,18.35,0.0,1,18.35,0.0,1,18.35,0.0,18.35,0.0
