placa,overall_portfolio_risk,core_financial_risk,telemetry_enhancement_score,overall_risk_score,risk_category,projected_insurance_cost,coverage_ratio_30d,gnv_credit_30d,arrears_amount,expected_payment,coverage_risk,credit_utilization,arrears_risk,safety_risk_component,operational_risk_component,accident_risk_score,fuel_efficiency_proxy,unauthorized_use_risk,tampering_risk,total_safety_events,harsh_brake_events,overspeed_events,idling_events,after_hours_events,disconnect_events,hase_default_risk,scenario_type
404TL087,0.10661275085777777,0.13326593857222221,0.0,0.10661275085777777,low,13751.417709264,0.8574316918333333,15433.770453,2566.229547000001,18000.0,0.14256830816666666,1.0,0.1425683081666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
405TL020,0.18531804758148152,0.23164755947685187,0.0,0.18531804758148152,low,14601.43491388,0.0155609894444444,280.09781,17719.90219,18000.0,0.9844390105555556,0.019451236805555553,0.9844390105555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
405TL302,0.1732393403444445,0.2165491754305556,0.0,0.1732393403444445,low,14470.98487572,0.1549306883333333,2788.75239,15211.24761,18000.0,0.8450693116666668,0.19366336041666668,0.8450693116666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40AU2X,-0.07152183520000001,-0.08940229400000001,0.0,-0.07152183520000001,low,11827.56417984,2.420517205,43569.30969,0.0,18000.0,-1.420517205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
417,0.18570213022222226,0.23212766277777783,0.0,0.18570213022222226,low,14605.5830064,0.0111292666666666,200.3268,17799.6732,18000.0,0.9888707333333334,0.013911583333333333,0.9888707333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
418,0.18512656056666668,0.23140820070833334,0.0,0.18512656056666668,low,14599.366854119999,0.0177704549999999,319.86819,17680.13181,18000.0,0.9822295450000001,0.022213068750000002,0.9822295449999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
418C,0.1385994482851852,0.17324931035648147,0.0,0.1385994482851852,low,14096.87404148,0.5546217505555556,9983.19151,8016.808489999999,18000.0,0.4453782494444444,0.6932771881944445,0.44537824944444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44VLB,0.16487595082222226,0.2060949385277778,0.0,0.16487595082222226,low,14380.66026888,0.2514313366666666,4525.76406,13474.23594,18000.0,0.7485686633333334,0.31428917083333335,0.7485686633333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
457C,0.08493508200888887,0.10616885251111108,0.0,0.08493508200888887,low,13517.298885695998,0.9735620606666668,17524.117092,475.8829079999996,18000.0,0.02643793933333316,1.0,0.02643793933333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45BB9X,-0.26488285083851854,-0.3311035635481481,0.0,-0.26488285083851854,low,9739.265210943999,4.233276726611111,76198.98107899999,0.0,18000.0,-3.233276726611111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
460TL122,0.11047011322962963,0.13808764153703704,0.0,0.11047011322962963,low,13793.07722288,0.8367672505555557,15061.81051,2938.1894900000007,18000.0,0.16323274944444432,1.0,0.1632327494444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
467TL118,0.18527450750000005,0.23159313437500004,0.0,0.18527450750000005,low,14600.964681,0.016063375,289.14075,17710.85925,18000.0,0.983936625,0.020079218750000002,0.9839366250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
475TL188,0.05213524108444445,0.06516905135555556,0.0,0.05213524108444445,low,13163.060603712,1.2612321148333332,22702.178067,0.0,18000.0,-0.2612321148333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
500ZDU,0.1859814872703704,0.23247685908796298,0.0,0.1859814872703704,low,14608.60006252,0.0079059161111111,142.30649,17857.69351,18000.0,0.9920940838888889,0.009882395138888889,0.992094083888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5480JES,0.15130469036333336,0.18913086295416667,0.0,0.15130469036333336,low,14234.090655924,0.4080228035,7344.410462999999,10655.589537,18000.0,0.5919771965,0.5100285043749999,0.5919771965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54AM8P,-0.7214300666666666,-0.9017875833333333,0.0,-0.7214300666666666,low,4808.55528,8.513406875,153241.32374999998,0.0,18000.0,-7.513406874999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
583371,-0.015676883911111085,-0.019596104888888854,0.0,-0.015676883911111085,low,12430.68965376,1.8969707866666663,34145.47416,0.0,18000.0,-0.8969707866666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60F708,0.16235345165111115,0.2029418145638889,0.0,0.16235345165111115,low,14353.417277832,0.2805370963333333,5049.667734,12950.332266,18000.0,0.7194629036666667,0.35067137041666663,0.7194629036666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62AL5N,-0.8601206396444447,-1.0751507995555558,0.0,-0.8601206396444447,low,3310.6970918399957,9.813630996666667,176645.35794000002,0.0,18000.0,-8.813630996666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
634333,-0.5760347597511112,-0.7200434496888889,0.0,-0.5760347597511112,low,6378.824594687999,7.1503258726666665,128705.865708,0.0,18000.0,-6.1503258726666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
640NZ022M,0.1813819552962963,0.22672744412037038,0.0,0.1813819552962963,low,14558.925117199999,0.0609774388888888,1097.5938999999998,16902.4061,18000.0,0.9390225611111112,0.0762217986111111,0.9390225611111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69AY8K,0.18087083193703704,0.2260885399212963,0.0,0.18087083193703704,low,14553.40498492,0.0668750161111111,1203.75029,16796.24971,18000.0,0.9331249838888889,0.08359377013888888,0.9331249838888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6CS4E9,0.11632172444444444,0.14540215555555555,0.0,0.11632172444444444,low,13856.274623999998,0.8054193333333334,14497.548,3502.4519999999998,18000.0,0.19458066666666662,1.0,0.19458066666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6CS4L60,0.023192581920000014,0.028990727400000017,0.0,0.023192581920000014,low,12850.479884736,1.5325695444999998,27586.251801,0.0,18000.0,-0.5325695444999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6CS5F50,0.07911288878222224,0.0988911109777778,0.0,0.07911288878222224,low,13454.419198847998,1.0083166676666666,18149.700018,0.0,18000.0,-0.00831666766666661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6CS8F90,0.10282700186666671,0.1285337523333334,0.0,0.10282700186666671,low,13710.53162016,0.8777124899999998,15798.824819999998,2201.175180000002,18000.0,0.12228751000000015,1.0,0.12228751000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6CSL90,0.04033460355555559,0.050418254444444484,0.0,0.04033460355555559,low,13035.6137184,1.3718630916666663,24693.53565,0.0,18000.0,-0.3718630916666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
701TL011C,0.08930295999111114,0.11162869998888891,0.0,0.08930295999111114,low,13564.471967903999,0.9501627143333332,17102.928858,897.0711420000007,18000.0,0.049837285666666786,1.0,0.0498372856666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
705TL005M,0.11426383809333335,0.14282979761666667,0.0,0.11426383809333335,low,13834.049451407998,0.8164437245,14695.987041,3304.012959,18000.0,0.18355627549999998,1.0,0.1835562755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
710TL023M,0.17309078817444445,0.21636348521805557,0.0,0.17309078817444445,low,14469.380512283999,0.1566447518333333,2819.605533,15180.394467,18000.0,0.8433552481666667,0.19580593979166666,0.8433552481666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
710TL065M,0.18576286479222226,0.23220358099027782,0.0,0.18576286479222226,low,14606.238939756,0.0104284831666666,187.712697,17812.287303,18000.0,0.9895715168333334,0.013035603958333333,0.9895715168333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71BA4V,-0.6199204826014817,-0.7749006032518521,0.0,-0.6199204826014817,low,5904.858787903997,7.561754524388889,136111.581439,0.0,18000.0,-6.561754524388889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
741601J,0.18610234345555554,0.23262792931944443,0.0,0.18610234345555554,low,14609.905309319998,0.0065114216666666,117.20559,17882.79441,18000.0,0.9934885783333334,0.008139277083333334,0.9934885783333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
744733J,0.06829232800592593,0.0853654100074074,0.0,0.06829232800592593,low,13337.557142463998,1.1097594249444445,19975.669649,0.0,18000.0,-0.10975942494444446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
747276J,0.18439713490000004,0.23049641862500003,0.0,0.18439713490000004,low,14591.48905692,0.026186905,471.36429,17528.63571,18000.0,0.973813095,0.03273363125,0.9738130949999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
752895J,0.13206789961555557,0.16508487451944445,0.0,0.13206789961555557,low,14026.333315847998,0.6299857736666666,11339.743926,6660.256074000001,18000.0,0.37001422633333336,0.7874822170833333,0.37001422633333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
753233J,0.14220071687481484,0.17775089609351855,0.0,0.14220071687481484,low,14135.767742248,0.5130686514444444,9235.235726,8764.764274,18000.0,0.48693134855555564,0.6413358143055556,0.48693134855555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
754292J,0.10962496727555555,0.13703120909444444,0.0,0.10962496727555555,low,13783.949646576,0.8412948181666666,15143.306727,2856.6932730000008,18000.0,0.15870518183333338,1.0,0.15870518183333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
756963J,0.044730374008888886,0.055912967511111106,0.0,0.044730374008888886,low,13083.088039295999,1.3306527436666666,23951.749386,0.0,18000.0,-0.33065274366666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
757306J,0.18418703125925928,0.2302337890740741,0.0,0.18418703125925928,low,14589.2199376,0.0286111777777777,515.0011999999999,17484.9988,18000.0,0.9713888222222223,0.03576397222222222,0.9713888222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7681JFL,0.1665984494788889,0.2082480618486111,0.0,0.1665984494788889,low,14399.263254372,0.2315563521666666,4168.014339,13831.985661,18000.0,0.7684436478333334,0.28944544020833335,0.7684436478333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770517J,0.07611771389037036,0.09514714236296294,0.0,0.07611771389037036,low,13422.071310016,1.036396432277778,18655.135781,0.0,18000.0,-0.03639643227777789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770529J,0.12299727002444445,0.15374658753055556,0.0,0.12299727002444445,low,13928.370516264,0.7346468843333334,13223.643918,4776.356082,18000.0,0.26535311566666664,0.9183086054166667,0.2653531156666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770680J,0.0700144170311111,0.08751802128888887,0.0,0.0700144170311111,low,13356.155703935998,1.0936148403333334,19685.067126,0.0,18000.0,-0.09361484033333345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770778J,0.17391532584222225,0.21739415730277778,0.0,0.17391532584222225,low,14478.285519096,0.1471308556666666,2648.355402,15351.644598,18000.0,0.8528691443333334,0.18391356958333335,0.8528691443333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770792J,0.05377852483555556,0.06722315604444445,0.0,0.05377852483555556,low,13180.808068224,1.2458263296666665,22424.873934,0.0,18000.0,-0.2458263296666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770804J,0.09643292504,0.12054115630000001,0.0,0.09643292504,low,13641.475590431999,0.911966473,16415.396514,1584.603486,18000.0,0.088033527,1.0,0.088033527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770957J,0.10882584932888889,0.1360323116611111,0.0,0.10882584932888889,low,13775.319172751999,0.8455758071666667,15220.364529,2779.635471,18000.0,0.1544241928333333,1.0,0.15442419283333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770973J,0.09493434670518519,0.11866793338148147,0.0,0.09493434670518519,low,13625.290944416,0.9199945712222222,16559.902282,1440.097718000001,18000.0,0.08000542877777783,1.0,0.08000542877777783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
772,0.18662162027037035,0.23327702533796293,0.0,0.18662162027037035,low,14615.51349892,0.0005197661111111,9.35579,17990.64421,18000.0,0.9994802338888888,0.000649707638888889,0.9994802338888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
807703J,0.10725443093333337,0.1340680386666667,0.0,0.10725443093333337,low,13758.34785408,0.85399412,15371.89416,2628.10584,18000.0,0.14600588000000003,1.0,0.14600588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8162,0.16576567231,0.2072070903875,0.0,0.16576567231,low,14390.269260948,0.2411653195,4340.975751,13659.024249,18000.0,0.7588346805,0.301456649375,0.7588346805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8163JES,0.15983678002370372,0.19979597502962965,0.0,0.15983678002370372,low,14326.237224255998,0.3095756151111111,5572.361072,12427.638928,18000.0,0.6904243848888889,0.38696951888888886,0.6904243848888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
837757J,0.10250983622222226,0.1281372952777778,0.0,0.10250983622222226,low,13707.1062312,0.8794115916666666,15829.40865,2170.5913500000006,18000.0,0.1205884083333334,1.0,0.12058840833333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
838745J,0.10700487559362964,0.13375609449203704,0.0,0.10700487559362964,low,13755.6526564112,0.8553310236055556,15395.9584249,2604.0415751,18000.0,0.14466897639444443,1.0,0.14466897639444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
838850J,0.058517200817777795,0.07314650102222224,0.0,0.058517200817777795,low,13231.985768831999,1.2014012423333331,21625.222362,0.0,18000.0,-0.20140124233333312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
845NA083C,0.18487393301111113,0.2310924162638889,0.0,0.18487393301111113,low,14596.63847652,0.0206853883333333,372.33699,17627.66301,18000.0,0.9793146116666667,0.02585673541666667,0.9793146116666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
845NA116C,0.18655801175185188,0.23319751468981484,0.0,0.18655801175185188,low,14614.82652692,0.0012537105555555,22.56679,17977.43321,18000.0,0.9987462894444445,0.0015671381944444445,0.9987462894444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
852EC085,0.08288416118666672,0.1036052014833334,0.0,0.08288416118666672,low,13495.148940816,0.9845491364999998,17721.884456999996,278.1155430000035,18000.0,0.015450863500000245,1.0,0.015450863500000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
867004J,0.07525805907555554,0.09407257384444441,0.0,0.07525805907555554,low,13412.787038015998,1.044455696166667,18800.202531000003,0.0,18000.0,-0.04445569616666689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88107,0.1823480123555556,0.22793501544444447,0.0,0.1823480123555556,low,14569.35853344,0.0498306266666666,896.95128,17103.04872,18000.0,0.9501693733333334,0.06228828333333333,0.9501693733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8E9003481,0.088286054,0.11035756749999999,0.0,0.088286054,low,13553.4893832,0.955610425,17200.98765,799.0123500000009,18000.0,0.04438957499999996,1.0,0.04438957500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
902246,0.05791372539259259,0.07239215674074073,0.0,0.05791372539259259,low,13225.46823424,1.2070588244444445,21727.05884,0.0,18000.0,-0.20705882444444446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9026746,0.14230271949222226,0.1778783993652778,0.0,0.14230271949222226,low,14136.869370515999,0.5118916981666666,9214.050566999998,8785.949433000002,18000.0,0.4881083018333334,0.6398646227083332,0.4881083018333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
906068,0.10553098484740742,0.13191373105925927,0.0,0.10553098484740742,low,13739.734636352001,0.8632268668888888,15538.083604,2461.9163960000005,18000.0,0.13677313311111117,1.0,0.13677313311111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
906301,0.018791250074074044,0.023489062592592553,0.0,0.018791250074074044,low,12802.945500799999,1.5738320305555558,28328.976550000003,0.0,18000.0,-0.5738320305555558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91171,0.14682389953703703,0.18352987442129629,0.0,0.14682389953703703,low,14185.698115,0.4597242361111111,8275.03625,9724.96375,18000.0,0.5402757638888889,0.5746552951388888,0.540275763888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9312JES,0.16197404245259261,0.20246755306574074,0.0,0.16197404245259261,low,14349.319658488,0.2849148947777778,5128.468106,12871.531894,18000.0,0.7150851052222222,0.35614361847222226,0.7150851052222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94AL6N,-0.17273515893333335,-0.2159189486666667,0.0,-0.17273515893333335,low,10734.460283519998,3.369392115,60649.05807,0.0,18000.0,-2.369392115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9RK9096968,0.06918847045333335,0.08648558806666667,0.0,0.06918847045333335,low,13347.235480895999,1.1013580895,19824.445611,0.0,18000.0,-0.10135808949999991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00001A,0.13694688544444447,0.17118360680555558,0.0,0.13694688544444447,low,14079.0263628,0.5736897833333332,10326.4161,7673.5839,18000.0,0.4263102166666668,0.7171122291666667,0.42631021666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00002A,0.135039758,0.1687996975,0.0,0.135039758,low,14058.4293864,0.5956950999999999,10722.511799999998,7277.488200000002,18000.0,0.4043049000000001,0.7446188749999999,0.4043049000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00007A,0.10264575288888887,0.12830719111111108,0.0,0.10264575288888887,low,13708.5741312,0.8786834666666667,15816.3024,2183.6975999999995,18000.0,0.12131653333333325,1.0,0.12131653333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00012,0.18581713573333333,0.23227141966666665,0.0,0.18581713573333333,low,14606.825065919998,0.00980228,176.44104,17823.55896,18000.0,0.99019772,0.01225285,0.99019772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00016A,0.15279108274074077,0.19098885342592595,0.0,0.15279108274074077,low,14250.143693600001,0.3908721222222222,7035.6982,10964.3018,18000.0,0.6091278777777778,0.4885901527777778,0.6091278777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00022A,0.1407069110740741,0.17588363884259262,0.0,0.1407069110740741,low,14119.634639599999,0.5303048722222222,9545.4877,8454.5123,18000.0,0.4696951277777778,0.6628810902777778,0.4696951277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00027A,0.12735571511111113,0.1591946438888889,0.0,0.12735571511111113,low,13975.4417232,0.6843571333333333,12318.4284,5681.571599999999,18000.0,0.31564286666666674,0.8554464166666668,0.31564286666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00038A,0.11272973407407408,0.1409121675925926,0.0,0.11272973407407408,low,13817.481128,0.8246621388888888,14843.9185,3156.0815,18000.0,0.17533786111111116,1.0,0.1753378611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00039A,0.13254340266666667,0.16567925333333333,0.0,0.13254340266666667,low,14031.468748799998,0.6244992,11240.9856,6759.0144,18000.0,0.37550079999999997,0.780624,0.3755008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00042A,0.13234210103703703,0.1654276262962963,0.0,0.13234210103703703,low,14029.294691199999,0.6268219111111112,11282.7944,6717.205599999999,18000.0,0.3731780888888888,0.783527388888889,0.37317808888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00053A,0.08736594237037038,0.10920742796296296,0.0,0.08736594237037038,low,13543.5521776,0.9605395944444444,17289.7127,710.2873,18000.0,0.03946040555555563,1.0,0.03946040555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A0005J,0.17716785866111115,0.22145982332638892,0.0,0.17716785866111115,low,14513.41287354,0.1096016308333333,1972.829355,16027.170645,18000.0,0.8903983691666667,0.13700203854166668,0.8903983691666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00065A,0.1073491514074074,0.13418643925925924,0.0,0.1073491514074074,low,13759.3708352,0.8534866888888889,15362.7604,2637.239600000001,18000.0,0.1465133111111111,1.0,0.14651331111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00068A,0.08149436311111113,0.1018679538888889,0.0,0.08149436311111113,low,13480.1391216,0.9919944833333332,17855.9007,144.09930000000168,18000.0,0.008005516666666823,1.0,0.008005516666666759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00070A,0.07622497599999997,0.09528121999999996,0.0,0.07622497599999997,low,13423.2297408,1.0353908500000002,18637.035300000003,0.0,18000.0,-0.035390850000000196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00079A,0.12593744496296297,0.1574218062037037,0.0,0.12593744496296297,low,13960.1244056,0.7007217888888889,12612.9922,5387.007799999999,18000.0,0.2992782111111111,0.8759022361111112,0.2992782111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00082A,0.07743474702962963,0.09679343378703703,0.0,0.07743474702962963,low,13436.295267919999,1.0240492465972222,18432.88643875,0.0,18000.0,-0.024049246597222185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00091A,0.14964000696296295,0.1870500087037037,0.0,0.14964000696296295,low,14216.112075199999,0.4272306888888888,7690.152399999999,10309.8476,18000.0,0.5727693111111112,0.534038361111111,0.5727693111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00095A,0.06344838340740741,0.07931047925925926,0.0,0.06344838340740741,low,13285.242540799998,1.1551714055555555,20793.0853,0.0,18000.0,-0.15517140555555553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00096A,0.0794941351111111,0.09936766888888887,0.0,0.0794941351111111,low,13458.5366592,1.0047424833333334,18085.3647,0.0,18000.0,-0.0047424833333333805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00115A,0.13543473078888887,0.16929341348611107,0.0,0.13543473078888887,low,14062.695092519998,0.5911377216666668,10640.47899,7359.52101,18000.0,0.4088622783333332,0.7389221520833333,0.40886227833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A00136A,0.10071009214814815,0.12588761518518518,0.0,0.10071009214814815,low,13687.6689952,0.8890530777777778,16002.9554,1997.0445999999995,18000.0,0.11094692222222224,1.0,0.11094692222222219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
