plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - ECATEPEC,320C,2025-01-30,0.3215554833333333,0.7783231394444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,14009.81651,3073.79,916.3934899999995,3990.1834899999994,0.084,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,329VBS,2025-07-31,0.2094476178333333,0.4378172628333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,7880.710731,7069.22,3050.0692690000005,10119.289269,0.214,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,330C,2024-11-03,0.4576182255555555,0.8640172583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15552.31065,1331.13,1116.5593500000004,2447.6893500000006,0.052,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,370,2024-09-11,0.0516813499999999,0.0516813499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,930.2643,13457.99,3611.7457000000013,17069.7357,0.36,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,3866GMK,2025-06-14,0.0883920653888888,0.2212821514999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3983.078727,5609.34,8407.581273,14016.921273,0.296,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,4000009,2025-06-03,0.0598197189444444,0.0598197189444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1076.754941,5307.59,11615.655059,16923.245059,0.357,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,400TL078,2024-09-28,0.5658543411111111,1.1819268533333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,21274.68336,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,400TL310,2025-07-10,0.011129667,0.011129667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,200.334006,13054.55,4745.115994,17799.665994,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,400TL319,2025-07-31,0.4199825178333333,0.9027548201666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,16249.586763,1010.21,740.2032370000006,1750.4132370000007,0.037,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,403TL113,2025-05-19,0.0321680496666666,0.0321680496666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,579.024894,6912.0,10508.975106000002,17420.975106,0.368,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,403TL167,2024-07-01,0.0306351488888888,0.0306351488888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,551.43268,10480.08,6968.487319999998,17448.56732,0.368,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,403TL180,2025-04-01,0.43550085,0.9957833216666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17924.09979,29.71,46.19020999999979,75.90020999999979,0.002,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,404TL087,2025-07-31,0.3956827176666666,0.8574316918333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15433.770453,1842.02,724.2095470000008,2566.229547000001,0.054,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,405TL020,2024-07-11,0.0101864588888888,0.0155609894444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,280.09781,10059.48,7660.422190000001,17719.90219,0.374,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,405TL302,2024-01-24,0.1549306883333333,0.1549306883333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2788.75239,8040.86,7170.387610000001,15211.24761,0.321,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,40AU2X,2024-11-27,2.420517205,2.420517205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,43569.309689999995,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,417,2024-09-04,0.0111292666666666,0.0111292666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,200.3268,12071.2,5728.4732,17799.6732,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,418,2024-12-23,0.0177704549999999,0.0177704549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,319.86818999999997,9142.18,8537.951809999999,17680.13181,0.373,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,418C,2025-01-04,0.327850265,0.5546217505555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,9983.19151,2826.65,5190.15849,8016.808489999999,0.169,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,44VLB,2024-12-27,0.127277435,0.2514313366666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4525.7640599999995,4996.29,8477.945940000001,13474.23594,0.284,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,457C,2025-07-22,0.5040363689999998,0.9735620606666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17524.117092,417.42,58.46290799999957,475.8829079999996,0.01,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,45BB9X,2025-07-10,2.023032323222222,4.233276726611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,76198.98107899999,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,460TL122,2025-02-18,0.4164550333333333,0.8367672505555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15061.81051,2114.98,823.2094900000006,2938.1894900000007,0.062,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,467TL118,2024-07-24,0.016063375,0.016063375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,289.14075,8138.53,9572.329250000003,17710.85925,0.374,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,475TL188,2025-07-31,0.619765507,1.2612321148333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,22702.178066999997,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,500ZDU,2024-05-20,0.0079059161111111,0.0079059161111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,142.30649,13701.33,4156.363510000001,17857.69351,0.377,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,5480JES,2025-07-30,0.2138185185,0.4080228035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,7344.410462999999,7780.01,2875.5795369999996,10655.589537,0.225,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,54AM8P,2025-01-14,4.0984908749999995,8.513406875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,153241.32374999998,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,583371,2025-07-23,1.8969707866666663,1.8969707866666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,34145.47416,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,60F708,2025-07-06,0.1391009313333333,0.2805370963333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5049.667734,4634.08,8316.252266000001,12950.332266000001,0.273,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,62AL5N,2025-02-12,4.193607875,9.813630996666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,176645.35794000002,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,634333,2025-07-31,3.1594883413333332,7.1503258726666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,128705.865708,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,640NZ022M,2024-09-23,0.0609774388888888,0.0609774388888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1097.5938999999998,7122.98,9779.4261,16902.4061,0.357,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,69AY8K,2024-03-25,0.0668750161111111,0.0668750161111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1203.75029,8122.23,8674.01971,16796.24971,0.355,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,6CS4E9,2025-04-03,0.3347456,0.8054193333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,14497.548,2267.95,1234.5019999999995,3502.4519999999993,0.074,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,6CS4L60,2025-07-21,0.5641395025,1.5325695444999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,27586.251801,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,6CS5F50,2025-07-14,0.4587757408333333,1.0083166676666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,18149.700018,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,6CS8F90,2025-03-25,0.4156961583333333,0.8777124899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15798.824819999998,1662.13,539.0451800000019,2201.175180000002,0.046,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,6CSL90,2025-04-22,0.85883635,1.3718630916666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,24693.53565,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,701TL011C,2025-07-31,0.4644963351666666,0.9501627143333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17102.928858,501.69,395.3811420000007,897.0711420000007,0.019,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,705TL005M,2025-07-31,0.3040880618333333,0.8164437245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,14695.987041,2234.79,1069.2229589999997,3304.0129589999997,0.07,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,710TL023M,2025-07-22,0.1566447518333333,0.1566447518333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2819.605533,9874.22,5306.174467000001,15180.394467,0.32,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,710TL065M,2025-06-30,0.0104284831666666,0.0104284831666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,187.712697,12288.84,5523.447303000001,17812.287303,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,71BA4V,2025-07-25,3.463995547166667,7.561754524388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,136111.581439,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,741601J,2024-04-25,0.0065114216666666,0.0065114216666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,117.20559,9826.32,8056.474409999999,17882.79441,0.378,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,744733J,2025-07-13,0.5277197291666667,1.1097594249444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,19975.669649,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,747276J,2024-12-10,0.026186905,0.026186905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,471.36429,10453.98,7074.655709999999,17528.63571,0.37,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,752895J,2025-05-22,0.2648748103333333,0.6299857736666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,11339.743926,3316.25,3344.006074000001,6660.256074000001,0.141,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,753233J,2025-07-28,0.2352914898333333,0.5130686514444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,9235.235726,3389.46,5375.304273999999,8764.764274,0.185,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,754292J,2025-05-17,0.3289156498333332,0.8412948181666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15143.306727,1034.24,1822.4532730000008,2856.6932730000008,0.06,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,756963J,2025-07-16,0.483262341,1.3306527436666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,23951.749386,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,757306J,2024-09-06,0.0286111777777777,0.0286111777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,515.0011999999999,7035.19,10449.808800000003,17484.9988,0.369,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,7681JFL,2025-07-01,0.1158339812777777,0.2315563521666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4168.014339,11827.34,2004.6456609999987,13831.985660999999,0.292,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,770517J,2025-07-27,0.4177148322777778,1.036396432277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,18655.135781,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770529J,2025-07-31,0.3141992345,0.7346468843333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,13223.643918,2426.97,2349.3860820000004,4776.356082,0.101,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770680J,2025-07-25,0.4698946216666667,1.0936148403333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,19685.067126,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770778J,2025-07-25,0.1471308556666666,0.1471308556666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2648.355402,4815.54,10536.104597999998,15351.644597999999,0.324,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,770792J,2025-07-04,0.5602069733333334,1.2458263296666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,22424.873933999996,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770804J,2025-07-31,0.4252614858333333,0.911966473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,16415.396514,933.94,650.6634859999999,1584.603486,0.033,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770957J,2025-07-30,0.403721967,0.8455758071666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15220.364529,2139.32,640.3154709999994,2779.6354709999996,0.059,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,770973J,2025-07-31,0.4979629569444443,0.9199945712222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,16559.902282,503.51,936.5877180000009,1440.097718000001,0.03,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,772,2025-04-23,0.0005197661111111,0.0005197661111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,9.35579,10650.37,7340.274209999998,17990.64421,0.38,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,807703J,2024-11-14,0.4443153788888889,0.85399412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15371.89416,1562.21,1065.8958400000001,2628.10584,0.055,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,8162,2025-07-30,0.2411653195,0.2411653195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4340.975751,11783.58,1875.4442490000001,13659.024249,0.288,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,8163JES,2025-06-11,0.1397398551111111,0.3095756151111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5572.361072,7991.43,4436.208928,12427.638928,0.262,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,837757J,2025-03-24,0.4072706999999999,0.8794115916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15829.40865,1267.83,902.7613500000007,2170.5913500000006,0.046,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,838745J,2025-07-31,0.4246550084999999,0.8553310236055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15395.9584249,1198.34,1405.7015751000001,2604.0415751,0.055,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,838850J,2025-07-30,0.5376913466666667,1.2014012423333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,21625.222361999997,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,845NA083C,2024-03-03,0.0206853883333333,0.0206853883333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,372.33699,10795.24,6832.42301,17627.66301,0.372,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,845NA116C,2024-07-22,0.0012537105555555,0.0012537105555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,22.56679,10127.53,7849.903209999999,17977.43321,0.38,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,852EC085,2025-07-31,0.4040230263333333,0.9845491364999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17721.884456999996,87.04,191.0755430000035,278.1155430000035,0.006,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,867004J,2025-07-23,0.4797505788333333,1.044455696166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,18800.202531000003,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,88107,2023-09-25,0.0498306266666666,0.0498306266666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,896.95128,14327.16,2775.888719999999,17103.04872,0.361,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,8E9003481,2025-04-14,0.4815626166666666,0.955610425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17200.98765,306.94,492.0723500000009,799.0123500000009,0.017,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,902246,2024-11-23,0.5637818583333333,1.2070588244444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,21727.05884,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,9026746,2025-07-31,0.2298379416666666,0.5118916981666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,9214.050566999998,3208.15,5577.799433000002,8785.949433000002,0.185,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,906068,2025-07-31,0.3995931585555555,0.8632268668888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15538.083604,1731.57,730.3463960000006,2461.9163960000005,0.052,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,906301,2025-04-04,0.4320598388888889,1.5738320305555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,28328.976550000003,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,91171,2024-08-06,0.2793094622222222,0.4597242361111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,8275.03625,6765.21,2959.7537500000008,9724.96375,0.205,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,9312JES,2025-07-31,0.1383149786666666,0.2849148947777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5128.468106,9475.98,3395.551894,12871.531894,0.272,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,94AL6N,2024-02-09,3.369392115,3.369392115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,60649.05807,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,9RK9096968,2025-07-31,0.4685564331666667,1.1013580895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,19824.445611,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
