Reporte de errores del motor,,"oct. 05, 2025",,,,,,,,,
DIDCOM IOT,,,,,,,,,,,
,,,,,,,,,,,
Fecha,,,,,,,,,,,
Desde,"sep. 01, 2025",,,,,,,,,,
Hasta,"sep. 30, 2025",,,,,,,,,,
Días,30,,,,,,,,,,
,,,,,,,,,,,
Huso horario,America/Mexico_City,,,,,,,,,,
,,,,,,,,,,,
Dispositivo,Grupo de dispositivos,Fecha,Fecha de descarte,Usuario que lo descarta,Descripción,Modo de Falla,Fuente,Controlador de motor,Código,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 1:31:18 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 2:52:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 2:52:45 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 2:53:05 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 3:30:26 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 3:30:26 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 3:36:31 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 3:36:31 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 3:36:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 3:55:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Fallo de dispositivo telemático: Se eliminó toda la energía y se reinició el dispositivo,,Telematics Device,Telematics device,130,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 4:00:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 4:00:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 4:00:58 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 4:11:14 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 4:11:15 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 4:11:34 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 5:35:09 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 5:35:10 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 5:35:28 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 8:33:05 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 8:33:06 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 03, 2025 8:33:25 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 5:25:39 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 5:25:40 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 5:25:59 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 5:41:29 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 5:41:29 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 5:41:49 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 8:57:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 8:57:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 8:57:42 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 10:01:53 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 10:01:53 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 10:02:13 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 10:17:16 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 10:17:17 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:44:57 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:44:57 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 11:45:17 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:11:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:11:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:11:58 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:30:21 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:30:22 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:30:41 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:49:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:49:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 12:50:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:14:07 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:14:08 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:14:27 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:14:57 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Fallo de dispositivo telemático: Se eliminó toda la energía y se reinició el dispositivo,,Telematics Device,Telematics device,130,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:18:46 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:18:47 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:25:05 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:25:05 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:25:25 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:40:08 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:40:08 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:40:28 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:51:41 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:51:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:52:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 1:52:47 p. m.","ene. 00, 1900 12:00:00 a. m.",0,O2 sensor circuit low voltage bank 1 sensor 2,No sub type information,OBD with Source Address Information,OBD Powertrain,P0137,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:11:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:11:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:11:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,O2 sensor circuit low voltage bank 1 sensor 2,No sub type information,OBD with Source Address Information,OBD Powertrain,P0137,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:11:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:24:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:24:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,O2 sensor circuit low voltage bank 1 sensor 2,No sub type information,OBD with Source Address Information,OBD Powertrain,P0137,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:24:24 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:24:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:58:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:58:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,O2 sensor circuit low voltage bank 1 sensor 2,No sub type information,OBD with Source Address Information,OBD Powertrain,P0137,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:58:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 2:59:11 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 04, 2025 8:50:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Firmware update applied,,Telematics Device,Telematics device,132,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 05, 2025 5:29:12 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 05, 2025 5:29:13 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 05, 2025 5:29:32 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05502-A,"Vehicle, Conductores del mundo","sep. 05, 2025 8:45:16 a. m.","ene. 00, 1900 12:00:00 a. m.",0,System too rich at idle bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P2188,,
